question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
"Although best known for playing Jesus, Brian Deacon also appeared in this 1972 British film by Michael Apted?",The Triple Echo, Up the Junction,False,0.0,0,3.174494743347168,448,2,0,0.008960000000000001,0.008960000000000001
 Jagdgeschwader 52 was an aircraft used by the flying ace nicknamed what?,Bubi, Stuka Pilot,False,0.0,0,6.318657636642456,479,2,0,0.00958,0.00958
Nexus and Girlfriends are both what?,magazine,Nexus and Girlfriends are both superheroes.,False,0.0,0,3.8547070026397705,435,3,0,0.008700000000000001,0.008700000000000001
What FA Trophy final was the 44th final where Grimsby Town was beaten?,2013 FA Trophy Final, Brackley Town 2-1 Grimsby Town,False,0.0,0,5.111948490142822,456,2,0,0.009120000000000001,0.009120000000000001
"Rear Admiral (UH) Raymond A. Spicer, United States Navy, is the former director of the White House Military Office and reported as Deputy Assistant to the President and Director, White House Military Office in March 2007, and was succeeded by which American politician and member of the Democratic Party who served as the Director of the White House Military Office from January to May 2009, as the 17th United States Secretary of the Army?",Louis Caldera, John McHugh,False,0.0,0,4.9123451709747314,552,2,0,0.011040000000000001,0.011040000000000001
Who directed the 2010 film in which Otto Jespersen starred ? ,"André Øvredal,", Andre Ovredal,False,0.0,1,2.45566463470459,412,2,0,0.00824,0.00824
Bernadette Flynn was a dancer in the style that took its influence from what French style?,quadrilles, French,False,0.0,0,5.3390679359436035,463,2,0,0.009260000000000001,0.009260000000000001
Were Andy Cairns and Richie Furay both members of the same band?,no, Yes,False,0.0,0,5.528722524642944,468,3,0,0.00936,0.00936
Are Vincenzo Bellini and Nikolai Rimsky-Korsakov both composers?,yes, Yes,True,1.0,1,5.065484046936035,495,2,0,0.0099,0.0099
"What role is the twin of Elaine Thompson most notable for playing in the television series ""Casualty""?  ",Charlie Fairhead, Doctor at Holby City Hospital,False,0.0,0,7.249919414520264,519,3,0,0.01038,0.01038
Who costarred as John Carroll Lynch's brother in his most recent film?,Nick Offerman, Tom Waits,False,0.0,0,5.321321487426758,465,3,0,0.009300000000000001,0.009300000000000001
Specials for Cher's Do You Believe? tour were filmed a multi-purpose arena located on what?,Las Vegas Strip," Washington, D.C.",False,0.0,0,4.301181077957153,448,2,0,0.008960000000000001,0.008960000000000001
"What percentage share of the worldwide data converter market did the publisher of ""Analog Dialogue"" have in 2012?",48.5%, 17.7%,False,0.0,0,4.595724821090698,475,3,0,0.009500000000000001,0.009500000000000001
Jack Zwerner won an event at which Las Vegas-based set of tournaments?,World Series of Poker, World Series of Poker and World Poker Tour Championship,False,0.6153846153846153,0,6.143935203552246,491,3,0,0.00982,0.00982
What Cuban born wrestler competed in Triplemania in Mexico City in 1993?,Konnan, Rey Mysterio Jr.,False,0.0,0,5.837803363800049,474,3,0,0.00948,0.00948
"The American actress ""Patricia Kalember"" appeared in this 1990 merican psychological horror film directed by Adrian Lyne, which was produced by whom?",Alan Marshall, Sherry Lansing and Stanley R. Jaffe,False,0.0,0,3.454411745071411,442,2,0,0.00884,0.00884
"Who appeared in both ""The Ace in the Hole"" and ""The Lion and the Horse""?",Ray Teal, No actor,False,0.0,0,6.144269227981567,487,3,0,0.00974,0.00974
"Bad Kitty was written by what American writer who has authored novels in several genres, including historical romance and suspense thrillers?",Michele Sharon Jaffe, Caroline Cooney,False,0.0,0,5.915725469589233,505,3,0,0.010100000000000001,0.010100000000000001
"Which is located in Hengshui, Bei'an or Shenzhou City?",Shenzhou, Shenzhou City,False,0.6666666666666666,0,4.918310642242432,481,3,0,0.00962,0.00962
Did Scott Pembroke and Eugeniusz Bodo die in the same city?,no, No,True,1.0,1,4.803687334060669,499,3,0,0.009980000000000001,0.009980000000000001
Dark Sermon has toured with which San Diego-based extreme metal band?,Cattle Decapitation, Cattle Decapitation,True,1.0,1,4.301398277282715,451,2,0,0.00902,0.00902
Gary LeVox and Stuart Murdoch share what profession?,singer and songwriter, Singing,False,0.0,0,4.968562602996826,462,3,0,0.00924,0.00924
What town on the banks of Six Mile Water did the Ramble Inn attack happen near?,"Antrim, Northern Ireland", Ballyclare,False,0.0,0,5.085592746734619,470,3,0,0.0094,0.0094
Are Suizhou and Hejin in the same province?,no, No,True,1.0,1,3.48189115524292,431,2,0,0.008620000000000001,0.008620000000000001
"What did Francesco Levato receive his MFA in at the college in Henniker, New Hampshire?",Poetry, Creative Writing,False,0.0,0,5.323391675949097,476,3,0,0.00952,0.00952
What magazine was established in 1988 by Frank Thomas and Keith White and has been associated with the Dirtbag Left?,The Baffler, Dirtbag: The Climbing Life,False,0.0,0,5.015359163284302,461,3,0,0.00922,0.00922
How many seats can the stadium originally planned to host the 2017 NBA All-Star Game hold for NBA games?,"19,077"," 18,500",False,0.0,0,3.466451644897461,434,2,0,0.00868,0.00868
To what city did the 2015 Clemson Tigers football team travel to play in the 2015 Orange Bowl?,"Miami Gardens, Florida"," Miami Gardens, Florida",True,1.0,1,4.0399041175842285,468,3,0,0.00936,0.00936
Are Hans Simonsson and Julie Halard-Decugis both from Sweden?,No., No,True,1.0,0,4.976866245269775,471,3,0,0.009420000000000001,0.009420000000000001
Heda Margolius Kovály survived a ghetto at the extermination camp built by the Third Reich in which nation's lands?,Polish, Nazi-occupied Poland,False,0.0,0,4.150927305221558,455,2,0,0.0091,0.0091
What South Korea-based girl group formed by S.M. Entertainment in 2009 was included in the debut EP of South Korean boy group Shinee music video?,f, Girls' Generation (SNSD),False,0.0,1,4.641637325286865,490,2,0,0.009800000000000001,0.009800000000000001
What was the name of one of the buildings that Thomas Lumby worked on?,Doddington Hall," St. Mary's Church in Whitby, England",False,0.0,0,5.090675115585327,468,2,0,0.00936,0.00936
What weekly newsmagazine is published in the capital and largest city of Peru?,Lima, Semanario Universidad,False,0.0,0,2.8018388748168945,424,2,0,0.008480000000000001,0.008480000000000001
The Youth in Music championship is held in the stadium that was built on the site of what former stadium?,Hubert H. Humphrey Metrodome, Georgia Dome,False,0.0,0,4.655440092086792,457,3,0,0.00914,0.00914
"Which singer is South Korean, Mike Muir or Leo?",Leo, Leo,True,1.0,1,3.601428747177124,446,2,0,0.00892,0.00892
Which case Illinois v. Gates or Shelley v. Kraemer took place first ?,"Shelley v. Kraemer,", Shelley v. Kraemer,True,1.0,1,5.118812322616577,468,2,0,0.00936,0.00936
Which Bengali film stars Koyel Mullick and a former Rajya Sabha Member of Parliament?,Minister Fatakeshto, Shikari,False,0.0,0,5.326210975646973,491,3,0,0.00982,0.00982
"What member of the Big 12 Conference and competes in NCAA Division I, fielding 16 varsity teams, had an American college wrestling icon considered one of the best American amateur wrestlers in recent history?",Iowa State Cyclones, University of Oklahoma,False,0.0,0,4.774709701538086,487,2,0,0.00974,0.00974
"Between the tennis players, Carly Gullickson, and Pierre Barthès, which is of French nationality?",Pierre Barthès, Pierre Barthès,True,1.0,1,3.7384071350097656,443,3,0,0.008860000000000002,0.008860000000000002
"Bruno Bianchi, former racing driver, worked as an engineer at a multinational aerospace and transportation company based where?","Montreal, Quebec, Canada", United Kingdom,False,0.0,0,3.801907539367676,454,3,0,0.009080000000000001,0.009080000000000001
"What was the name of the 1985 formed band, Fu Manchu's debut album?",No One Rides for Free, No One Rides for Free,True,1.0,1,4.095003604888916,433,2,0,0.008660000000000001,0.008660000000000001
Are Patrinia and the Musa acuminata varieties of Banana both plants noted for their long-lasting flowers?,no, No,True,1.0,0,6.129956960678101,520,3,0,0.010400000000000001,0.010400000000000001
Avon Saxon created the role of Friar Tuck in the opera by which English composer?,Sir Arthur Seymour Sullivan MVO, Arthur Sullivan,False,0.5714285714285715,0,6.044975280761719,468,3,0,0.00936,0.00936
"Which was released first, Brave or Sky High?",Sky High, Sky High,True,1.0,1,3.579362392425537,429,2,0,0.00858,0.00858
"Sharon Kay Penman and Zora Neale Hurston, have which shared nationality?",American, American,True,1.0,1,3.582481861114502,444,2,0,0.00888,0.00888
"Who was born later, Frank Lucas or Ike Atkinson?",Frank Lucas, Ike Atkinson,False,0.0,0,5.700194597244263,492,3,0,0.009840000000000002,0.009840000000000002
What was the population according to the 2010 census of the census-designated place where Max Loughan created a crystal radio?,"8,777"," 37,280",False,0.0,0,3.171163558959961,459,2,0,0.00918,0.00918
"St Walburga's Convent stands to the north of Balmoral Road, Lancaster, in Lancashire, the building is connected to the convent chapel of Lancaster Cathedral, also known as The Cathedral Church of St Peter, is in St Peter's Road, Lancaster, Lancashire, in which country?",England, England,True,1.0,1,5.750661373138428,523,3,0,0.01046,0.01046
"Minneapolis hosts Super Bowl LII, but which year did the city first host the event, at the Hubert H. Humphrey Metrodome downtown?",1992, 1992,True,1.0,1,4.675737380981445,454,2,0,0.009080000000000001,0.009080000000000001
Ford Edge is the first of what size vehicle to have MyFord Touch?,Midsize crossover SUV, Mid-size,False,0.5,0,3.3420562744140625,447,2,0,0.00894,0.00894
Deschutes was fifteenth-largest overall brewery in the United States among how many?,"3,000", 14,False,0.0,0,3.6988718509674072,456,3,0,0.009120000000000001,0.009120000000000001
" Hurricane Keith weakened to a tropical storm, before another landfall occurred near a city with a population of what?","57,169"," 790,000",False,0.0,0,3.0771584510803223,424,2,0,0.008480000000000001,0.008480000000000001
In what year was the son of Glenn Cook born?,1997, 1992,False,0.0,0,2.9261105060577393,426,2,0,0.008520000000000002,0.008520000000000002
Monaco national basketball team has always represented in this multi-sport event launched by who,Republic of San Marino, International Committee of Mediterranean Games (ICMG),False,0.2,0,4.196654558181763,470,2,0,0.0094,0.0094
In which period the father of Queen Anne-Marie reign Denmark?,1947 to 1972, 1964 to 1973,False,0.3333333333333333,0,4.297243356704712,440,3,0,0.0088,0.0088
Are Medici and Senet both board games?,yes, Yes,True,1.0,1,3.677645206451416,437,2,0,0.008740000000000001,0.008740000000000001
"The Kings of Summer stars which actor who played Ron Swanson on ""Parks and Recreation""?","Nicholas ""Nick"" Offerman", Nick Offerman,False,0.8,1,3.085153102874756,432,3,0,0.00864,0.00864
"Carborundum printmaking is a collagraph printmaking technique in which the image is created by adding light passages to a dark field, normally, cardboard or wood plates are coated in a layer of Silicon carbide (SiC), also known as carborundum, is a compound of silicon and carbon, synthetic silicon carbide powder has been mass-produced since which year?",1893, 1897,False,0.0,0,7.2182512283325195,590,3,0,0.011800000000000001,0.011800000000000001
Which coach famously recruited Joe Namath to Alabama for Bear Bryant in 1961 and was Head Coach when Miami won their first national championship?,Howard Schnellenberger," Paul ""Bear"" Bryant",False,0.0,0,5.629302978515625,521,4,0,0.01042,0.01042
"The Manor of Scrivelsby, in the East Lindsey district, lies in which eastern English county?",Lincolnshire, Lincolnshire,True,1.0,1,5.016175746917725,465,3,0,0.009300000000000001,0.009300000000000001
"Who managed cinematography for the Indian Tamil language film, VIP, whose music was composed by longtime associate of A R Rahman, Ranjit Barot?",Arthur A. Wilson, N. K. Viswanathan,False,0.0,0,4.462707757949829,472,2,0,0.00944,0.00944
Were Underdog and Monkey Kingdom released in the same year?,no, No,True,1.0,1,2.560243844985962,425,2,0,0.0085,0.0085
What mountain range includes the gully that borders Eagle On The Hill?,Mount Lofty Ranges, Mount Lofty Ranges,True,1.0,1,3.376389741897583,443,2,0,0.008860000000000002,0.008860000000000002
"Who wrote the music for the musical, a revival of which gave Max Meth his second Tony Awards ? ",Richard Rodgers and Lorenz Hart, William Finn,False,0.0,0,5.413634538650513,467,3,0,0.009340000000000001,0.009340000000000001
Robert De Niro starred in Stone with what actress that was the reignig queen of kick-butt?,Milica Bogdanovna Jovovich, Milla Jovovich,False,0.4,1,2.5599186420440674,435,2,0,0.008700000000000001,0.008700000000000001
"Elmhurst, a residential neighborhood in the southernmost part of Oakland, California, contains the Eastmont Town Center which opened in what year on the site of a 1920s-era Chevrolet automobile factory called Oakland Assembly?",1970, 1970,True,1.0,1,4.299415349960327,473,2,0,0.009460000000000001,0.009460000000000001
To what political party did the wife of Feroze Gandhi belong ?,Indian National Congress party., Indian National Congress,False,0.8571428571428571,1,3.5815927982330322,440,2,0,0.0088,0.0088
In what year was Bradley Orr's football playing nephew born?,1993,"Without additional information, it is not possible to answer the question.",False,0.0,0,2.865833282470703,436,3,0,0.00872,0.00872
"When did the singer of ""Work Hard, Play Harder"" make her debut?",2004, 2016,False,0.0,0,2.2656352519989014,423,2,0,0.00846,0.00846
"Hershel Greene a fictional character portrayed by Scott Wilson, saves the life of Chandler Riggs's character in an American television series which airs on what? ",AMC, AMC,True,1.0,1,5.582881689071655,477,3,0,0.009540000000000002,0.009540000000000002
AutoTrader.co.za is a site for the company that was once a subsidiary of the company that was founded by whom?,John Madejski, John Madejski,True,1.0,1,2.764042854309082,447,2,0,0.00894,0.00894
"Which magazine, Infinite Energy or Men's Fitness, was founded by the late Eugene Mallove, and is owned by the non-profit New Energy Foundation?",Infinite Energy, Infinite Energy,True,1.0,1,3.5829169750213623,470,3,0,0.0094,0.0094
Who was married to the woman known as Jackie O until his assassination in 1963?,John F. Kennedy, John F. Kennedy,True,1.0,1,3.78804349899292,448,3,0,0.008960000000000001,0.008960000000000001
"Who has more scope of profession, T. E. Lawrence or Diana Athill?",Thomas Edward Lawrence, Diana Athill,False,0.0,0,6.145308494567871,542,3,0,0.01084,0.01084
Are Maher Sabry and Joseph L. Mankiewicz both cartoonist?,no, No,True,1.0,1,4.093959808349609,461,2,0,0.00922,0.00922
"Which star of ""Live Free or Die"" was born on March 20th, 1970?",Michael David Rapaport, Brian Cox,False,0.0,0,3.6862447261810303,452,3,0,0.009040000000000001,0.009040000000000001
In what year was Genichiro Sata elected Chief Deputy Secretary of the party also known as Jimintō?,2005, 2006,False,0.0,0,3.9914371967315674,469,3,0,0.009380000000000001,0.009380000000000001
Weinan and Wenling are both located in what country?,China, China,True,1.0,1,3.295429229736328,410,2,0,0.0082,0.0082
Who was the wife of Niel Hamilton who also pitched the pilot to a cooking show that inspired Posh Nosh?,Christine Hamilton, Debra Messing,False,0.0,0,5.564934015274048,485,3,0,0.0097,0.0097
Murray SawChuck is the resident magic historian on a reality television series filmed in what Nevada city?,Las Vegas," Las Vegas, Nevada",False,0.8,1,3.382298231124878,436,3,0,0.00872,0.00872
"According to the 2011 census, what was the population of the town in which John Wilkie was born?","8,523"," 1,115",False,0.0,0,3.110485792160034,434,2,0,0.00868,0.00868
What is the release date of the album released by Andrew Wood's band just months after his death?,"July 19, 1990", July 1990,False,0.8,1,2.763568878173828,434,2,0,0.00868,0.00868
Which four kingdoms did the Great Heathen Army invade?,"Northumbria, Mercia, East Anglia and Wessex"," England, Scotland, Wales, Ireland",False,0.0,0,3.3801043033599854,444,3,0,0.00888,0.00888
"The desmodromic valve engine, widely used by Ducati, uses cams and levers to close its valves in place of what conventional mechanism?",spring, Valve springs,False,0.0,0,8.602434396743774,544,3,0,0.01088,0.01088
"What country did the rogue network masterminded by the Pakistani nuclear physicist and a metallurgical engineer, who founded the uranium enrichment program for Pakistan's atomic bomb project, supply with nuclear components?",Libya," North Korea, Iran, Libya, and Syria",False,0.2857142857142857,0,9.317687749862671,524,3,0,0.010480000000000001,0.010480000000000001
The song Tell Me Why on the album Maya is recorded by what English artist?,M.I.A., Jorja Smith,False,0.0,0,3.068366289138794,448,3,0,0.008960000000000001,0.008960000000000001
"The 2015 Tour of Oman was the sixth edition of the Tour of Oman cycling stage race, Chris Froome, the defending champion from 2013 and 2014, a British road racing cyclist for which organization?",UCI ProTeam Team Sky, Team Sky,False,0.6666666666666666,1,2.980618953704834,449,2,0,0.00898,0.00898
"When did The Pacific, produced by HBO, Playtone, and Dreamworks premier in the United States that feature Joseph Francis Mazzello III, an American actor, director, and screenwriter?","March 14, 2010"," March 14, 2010",True,1.0,1,3.881730556488037,462,2,0,0.00924,0.00924
In what year was the director of security of Morgan Stanley in 2001 born?,1939, 1954,False,0.0,0,3.4814741611480713,425,2,0,0.0085,0.0085
What is the name of the winner of Celebrity Big Brother 10's dog?,Valerie, Coco,False,0.0,0,5.42610239982605,468,3,0,0.00936,0.00936
"What member of the country-music stage concert in Nashville was born in Copeville, Texas?",Charlie Walker, Kacey Musgraves,False,0.0,0,5.93659234046936,497,3,0,0.009940000000000001,0.009940000000000001
What NBC drama starring Carroll O'Connor did Crystal R. Fox appear in? ,"""In the Heat of the Night""", In the Heat of the Night,True,1.0,1,7.726680517196655,500,3,0,0.01,0.01
Which Canadian former professional basketball player in the National Basketball Association who was named the Most Valuable Player twice did Phoenix Suns sign in 2004?,Steve Nash, Steve Nash,True,1.0,1,4.857224941253662,463,4,0,0.009260000000000001,0.009260000000000001
 Matt Hannaford is an MLBPA certified sports agent responsible for recruiting a Cuban professional baseball player that prior to entering the major leagues played college baseball where?,University of Miami, United States,False,0.0,0,4.701431035995483,466,3,0,0.00932,0.00932
"The 1980 drama film about a waitress who joins a traveling carnival, which stars A prolific character actor who has appeared in over 150 films, includes an early role for who?",Fred Ward, Gary Busey as a carnival barker,False,0.0,0,4.440245151519775,481,3,0,0.00962,0.00962
Glamour and Conditions are magazines focused to people of which sex?,women, Women,True,1.0,1,2.955448865890503,433,3,0,0.008660000000000001,0.008660000000000001
What do Angela Carter and Josephine Tey have in common?,writer, They are both British authors who wrote fiction.,False,0.0,1,4.065908432006836,460,2,0,0.009200000000000002,0.009200000000000002
"Along side the Canadian voice actor best know for his roles as Edd a.k.a Double D from ""Ed, Edd, n Eddy"", which actor voiced Athrun Zala in Japanese in Gundam SEED Destiny?",Akira Ishida, Matt Hill,False,0.0,0,5.023711442947388,489,2,0,0.00978,0.00978
The 2010 Pro Bowl and the Super Bowl XLIV both took place where?,"Miami Gardens, Florida"," Sun Life Stadium in Miami Gardens, Florida and the Mercedes-Benz Superdome in New Orleans, Louisiana.",False,0.35294117647058826,0,7.91544508934021,531,3,0,0.010620000000000001,0.010620000000000001
The Erminie Wheeler-Voegelin Collection is house in which laboratory that was dedicated to Indiana's first professional archaeologist?,Glenn A. Black Laboratory of Archaeology, Glenn A. Black Laboratory of Archaeology,True,1.0,1,4.25950813293457,482,3,0,0.009640000000000001,0.009640000000000001
"What was the nickname for the team that is a professional Australian rules football club playing in the Australian Football League, who had a coach  from 1936 to 1938 who was an Australian rules football player who played in the VFL between 1925 and 1935?",Tigers, Tigers,True,1.0,1,4.56299352645874,491,3,0,0.00982,0.00982
