question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
"The Forerunner was a monthly magazine produced by Charlotte Perkins Gilman (best known as the writer of ""The Yellow Wallpaper""), a 6,000-word short story by American writer Charlotte Perkins Gilman, first published in The New England Magazine, in what year?",1892,1892,True,1.0,1,0.32242250442504883,71,1,0,0.00142,0.00142
What timezone do the United States Minor Outlying Islands observe?,Samoa Time,UTC-12,False,0.0,0,0.40758776664733887,31,1,0,0.00062,0.00062
Which Australian politician founded CARE Australia ,John Malcolm Fraser,Bob Hawke,False,0.0,0,0.4923408031463623,25,1,0,0.0005,0.0005
Stefano Nava was a backup for which former right-back who now is the assistant coach for the Ukrainian national team?,Mauro Tassotti,Mauro Tassotti.,True,1.0,1,1.3526504039764404,48,1,0,0.0009600000000000001,0.0009600000000000001
The 1994–95 U.C. Sampdoria season included a midfielder who was of what nationality?,English,Italian.,False,0.0,0,0.407698392868042,38,1,0,0.00076,0.00076
"Landon T. Clay (born Landon Thomas Clay) was an American businessman and founder of the Clay Mathematics Institute (CMI),  a private, non-profit foundation, based in Peterborough, New Hampshire, in which country?",United States,United States,True,1.0,1,0.5097951889038086,65,1,0,0.0013000000000000002,0.0013000000000000002
Wonder World is the second studio album by a pop group formed by what producer?,Park Jin-young,Max Martin.,False,0.0,0,0.7151467800140381,34,1,0,0.00068,0.00068
"Pibb Xtra and Pet, Inc., are made in which country?",United States,USA,False,0.0,1,0.4911661148071289,32,1,0,0.00064,0.00064
Jack Reynolds won his first super bowl with the niners  in which season ?,the 1981 season,2020,False,0.0,0,0.3560476303100586,32,1,0,0.00064,0.00064
Kevin Brooks was born in a state bordered by what ocean?,Atlantic Ocean,Atlantic Ocean,True,1.0,1,0.5106222629547119,30,1,0,0.0006000000000000001,0.0006000000000000001
What is the middle name of the leader of Quantrill's Raiders?,Clarke,Coleman,False,0.0,0,0.9715461730957031,31,1,0,0.00062,0.00062
What profession does Adrian Brunel and Richard Oswald have in common?,director,Film directors,False,0.0,1,1.1494140625,30,1,0,0.0006000000000000001,0.0006000000000000001
"Frank Lucien Hale once accompanied a famous American aviator nicknamed Slim, Lucky Lindy, and The Lone Eagle on what?",a transcontinental flight,A transatlantic flight.,False,0.5,0,0.8185827732086182,46,1,0,0.00092,0.00092
Singwango Secondary School had a sister school in a census-designated place in the town of North Hempstead in what county of New York?,Nassau County,Nassau County,True,1.0,1,0.6123552322387695,49,1,0,0.0009800000000000002,0.0009800000000000002
"Which university is a public research university, Ashesi University or National Autonomous University of Mexico?",National Autonomous University of Mexico,Ashesi University,False,0.28571428571428575,0,0.8173909187316895,38,1,0,0.00076,0.00076
What Norwegian band has played at Sparebanken Sør Arena?,A-ha,a-ha.,True,1.0,1,0.46432948112487793,34,1,0,0.00068,0.00068
Are both Thomas Reiter and Sigmund Jähn astronauts?,no,Yes,False,0.0,0,0.3319242000579834,30,1,0,0.0006000000000000001,0.0006000000000000001
Where did the helicopter crash take place that killed Vic Morrow?,"Valencia, Santa Clarita, California","Ventura County, California.",False,0.28571428571428575,0,0.7710955142974854,34,1,0,0.00068,0.00068
"Clarence ""Keith"" Marquis Mitchell, is a former American football linebacker in which rganization,who played for the Houston Texans, a professional American football team based in Houston, Texas?",National Football League,Houston Texans,False,0.0,0,0.5128178596496582,57,1,0,0.0011400000000000002,0.0011400000000000002
" 1889–90 Burnley F.C. season had success in what football knockout tournament involving teams from Lancashire, England",Lancashire County Football Association Cup,FA Cup,False,0.28571428571428575,0,0.5500295162200928,41,1,0,0.0008200000000000001,0.0008200000000000001
Last in Line reunited in 2010 with the guitarist who was of what nationality?,Northern Irish,Vivian Campbell (Irish).,False,0.4,0,0.8230934143066406,37,1,0,0.0007400000000000001,0.0007400000000000001
Who owns the news television channel who Andrew Ehinger is a reporter for?,Altice USA,NBC,False,0.0,0,0.37200164794921875,31,1,0,0.00062,0.00062
"What distinctive surface is the historic Merton Street, that runs parallel to High Street in the southeastern university city of Oxford, England?",cobbled,Cobblestone.,False,0.0,0,0.6567733287811279,46,1,0,0.00092,0.00092
I'll Sail My Ship Alone has been recorded by which American country music singer?,Mickey Leroy Gilley,Marty Robbins.,False,0.0,0,0.664870023727417,35,1,0,0.0007000000000000001,0.0007000000000000001
"When was the American rapper from St. Louis, Missouri born who has guest appeared in New Jack City, Pt. II and who's one of the album is ""Country Grammar""?","November 2, 1974","November 2, 1974",True,1.0,1,0.5106511116027832,56,1,0,0.0011200000000000001,0.0011200000000000001
"Although best known for playing Jesus, Brian Deacon also appeared in this 1972 British film by Michael Apted?",The Triple Echo,Agony.,False,0.0,0,0.508826494216919,41,1,0,0.0008200000000000001,0.0008200000000000001
 Jagdgeschwader 52 was an aircraft used by the flying ace nicknamed what?,Bubi,"""The Ace of Aces""",False,0.0,0,0.45592546463012695,39,1,0,0.0007800000000000001,0.0007800000000000001
Nexus and Girlfriends are both what?,magazine,Movies.,False,0.0,0,0.4066352844238281,29,1,0,0.00058,0.00058
What FA Trophy final was the 44th final where Grimsby Town was beaten?,2013 FA Trophy Final,2019.,False,0.0,0,0.40732359886169434,34,1,0,0.00068,0.00068
"Rear Admiral (UH) Raymond A. Spicer, United States Navy, is the former director of the White House Military Office and reported as Deputy Assistant to the President and Director, White House Military Office in March 2007, and was succeeded by which American politician and member of the Democratic Party who served as the Director of the White House Military Office from January to May 2009, as the 17th United States Secretary of the Army?",Louis Caldera,Eric Shinseki,False,0.0,0,0.5103249549865723,105,1,0,0.0021000000000000003,0.0021000000000000003
Who directed the 2010 film in which Otto Jespersen starred ? ,"André Øvredal,",Nils Gaup.,False,0.0,0,0.5102512836456299,33,1,0,0.0006600000000000001,0.0006600000000000001
Bernadette Flynn was a dancer in the style that took its influence from what French style?,quadrilles,Ballet.,False,0.0,0,0.5112478733062744,37,1,0,0.0007400000000000001,0.0007400000000000001
Were Andy Cairns and Richie Furay both members of the same band?,no,No.,True,1.0,0,0.5106184482574463,33,1,0,0.0006600000000000001,0.0006600000000000001
Are Vincenzo Bellini and Nikolai Rimsky-Korsakov both composers?,yes,Yes.,True,1.0,1,0.6147615909576416,38,1,0,0.00076,0.00076
"What role is the twin of Elaine Thompson most notable for playing in the television series ""Casualty""?  ",Charlie Fairhead,Paramedic,False,0.0,0,0.40195655822753906,39,1,0,0.0007800000000000001,0.0007800000000000001
Who costarred as John Carroll Lynch's brother in his most recent film?,Nick Offerman,Robert Forster.,False,0.0,0,0.553422212600708,35,1,0,0.0007000000000000001,0.0007000000000000001
Specials for Cher's Do You Believe? tour were filmed a multi-purpose arena located on what?,Las Vegas Strip,The Forum.,False,0.0,0,0.5432593822479248,39,1,0,0.0007800000000000001,0.0007800000000000001
"What percentage share of the worldwide data converter market did the publisher of ""Analog Dialogue"" have in 2012?",48.5%,35%.,False,0.0,0,0.43904995918273926,39,1,0,0.0007800000000000001,0.0007800000000000001
Jack Zwerner won an event at which Las Vegas-based set of tournaments?,World Series of Poker,WSOP,False,0.0,1,0.7457606792449951,34,1,0,0.00068,0.00068
What Cuban born wrestler competed in Triplemania in Mexico City in 1993?,Konnan,Eddy Guerrero.,False,0.0,0,0.6127355098724365,34,1,0,0.00068,0.00068
"The American actress ""Patricia Kalember"" appeared in this 1990 merican psychological horror film directed by Adrian Lyne, which was produced by whom?",Alan Marshall,Sherwood Schwartz.,False,0.0,0,0.4520227909088135,49,1,0,0.0009800000000000002,0.0009800000000000002
"Who appeared in both ""The Ace in the Hole"" and ""The Lion and the Horse""?",Ray Teal,Steve Cochran.,False,0.0,0,0.5517361164093018,38,1,0,0.00076,0.00076
"Bad Kitty was written by what American writer who has authored novels in several genres, including historical romance and suspense thrillers?",Michele Sharon Jaffe,Nancy Pearl,False,0.0,0,0.5546064376831055,42,1,0,0.00084,0.00084
"Which is located in Hengshui, Bei'an or Shenzhou City?",Shenzhou,Hengshui,False,0.0,0,0.5063521862030029,36,1,0,0.00072,0.00072
Did Scott Pembroke and Eugeniusz Bodo die in the same city?,no,No.,True,1.0,1,0.49934816360473633,36,1,0,0.00072,0.00072
Dark Sermon has toured with which San Diego-based extreme metal band?,Cattle Decapitation,Cattle Decapitation.,True,1.0,1,0.7163138389587402,36,1,0,0.00072,0.00072
Gary LeVox and Stuart Murdoch share what profession?,singer and songwriter,Singers,False,0.0,0,0.404735803604126,28,1,0,0.0005600000000000001,0.0005600000000000001
What town on the banks of Six Mile Water did the Ramble Inn attack happen near?,"Antrim, Northern Ireland",Antrim.,False,0.5,0,0.3947281837463379,35,1,0,0.0007000000000000001,0.0007000000000000001
Are Suizhou and Hejin in the same province?,no,No.,True,1.0,1,0.4242243766784668,29,1,0,0.00058,0.00058
"What did Francesco Levato receive his MFA in at the college in Henniker, New Hampshire?",Poetry,Creative Writing,False,0.0,0,0.40789055824279785,40,1,0,0.0008,0.0008
What magazine was established in 1988 by Frank Thomas and Keith White and has been associated with the Dirtbag Left?,The Baffler,The Baffler.,True,1.0,1,1.4322855472564697,42,1,0,0.00084,0.00084
How many seats can the stadium originally planned to host the 2017 NBA All-Star Game hold for NBA games?,"19,077","19,000.",False,0.0,0,0.6533350944519043,41,1,0,0.0008200000000000001,0.0008200000000000001
To what city did the 2015 Clemson Tigers football team travel to play in the 2015 Orange Bowl?,"Miami Gardens, Florida",Miami.,False,0.5,0,0.8197858333587646,36,1,0,0.00072,0.00072
Are Hans Simonsson and Julie Halard-Decugis both from Sweden?,No.,Yes.,False,0.0,0,0.3832101821899414,34,1,0,0.00068,0.00068
Heda Margolius Kovály survived a ghetto at the extermination camp built by the Third Reich in which nation's lands?,Polish,Czechoslovakia,False,0.0,0,0.5152673721313477,45,1,0,0.0009000000000000001,0.0009000000000000001
What South Korea-based girl group formed by S.M. Entertainment in 2009 was included in the debut EP of South Korean boy group Shinee music video?,f,Girls' Generation.,False,0.0,0,0.45897364616394043,51,1,0,0.00102,0.00102
What was the name of one of the buildings that Thomas Lumby worked on?,Doddington Hall,Empire State Building.,False,0.0,0,0.7899384498596191,36,1,0,0.00072,0.00072
What weekly newsmagazine is published in the capital and largest city of Peru?,Lima,Caretas.,False,0.0,0,1.2770729064941406,35,1,0,0.0007000000000000001,0.0007000000000000001
The Youth in Music championship is held in the stadium that was built on the site of what former stadium?,Hubert H. Humphrey Metrodome,Candlestick Park.,False,0.0,0,0.5105147361755371,41,1,0,0.0008200000000000001,0.0008200000000000001
"Which singer is South Korean, Mike Muir or Leo?",Leo,Leo.,True,1.0,1,0.49590039253234863,30,1,0,0.0006000000000000001,0.0006000000000000001
Which case Illinois v. Gates or Shelley v. Kraemer took place first ?,"Shelley v. Kraemer,",Shelley v. Kraemer,True,1.0,1,0.5610690116882324,38,1,0,0.00076,0.00076
Which Bengali film stars Koyel Mullick and a former Rajya Sabha Member of Parliament?,Minister Fatakeshto,Gangster,False,0.0,0,0.46939826011657715,38,1,0,0.00076,0.00076
"What member of the Big 12 Conference and competes in NCAA Division I, fielding 16 varsity teams, had an American college wrestling icon considered one of the best American amateur wrestlers in recent history?",Iowa State Cyclones,Oklahoma State.,False,0.4,0,0.5456607341766357,58,1,0,0.00116,0.00116
"Between the tennis players, Carly Gullickson, and Pierre Barthès, which is of French nationality?",Pierre Barthès,Pierre Barthès.,True,1.0,1,0.7156124114990234,42,1,0,0.00084,0.00084
"Bruno Bianchi, former racing driver, worked as an engineer at a multinational aerospace and transportation company based where?","Montreal, Quebec, Canada",France,False,0.0,0,0.41822314262390137,40,1,0,0.0008,0.0008
"What was the name of the 1985 formed band, Fu Manchu's debut album?",No One Rides for Free,"""No One Rides for Free""",True,1.0,1,0.5218079090118408,40,1,0,0.0008,0.0008
Are Patrinia and the Musa acuminata varieties of Banana both plants noted for their long-lasting flowers?,no,Yes.,False,0.0,0,0.9253664016723633,41,1,0,0.0008200000000000001,0.0008200000000000001
Avon Saxon created the role of Friar Tuck in the opera by which English composer?,Sir Arthur Seymour Sullivan MVO,Arthur Sullivan.,False,0.5714285714285715,1,0.4072091579437256,38,1,0,0.00076,0.00076
"Which was released first, Brave or Sky High?",Sky High,Brave,False,0.0,0,0.4191708564758301,26,1,0,0.0005200000000000001,0.0005200000000000001
"Sharon Kay Penman and Zora Neale Hurston, have which shared nationality?",American,American,True,1.0,1,0.7133340835571289,34,1,0,0.00068,0.00068
"Who was born later, Frank Lucas or Ike Atkinson?",Frank Lucas,Frank Lucas,True,1.0,1,0.440326452255249,28,1,0,0.0005600000000000001,0.0005600000000000001
What was the population according to the 2010 census of the census-designated place where Max Loughan created a crystal radio?,"8,777","1,958.",False,0.0,0,0.6973309516906738,46,1,0,0.00092,0.00092
"St Walburga's Convent stands to the north of Balmoral Road, Lancaster, in Lancashire, the building is connected to the convent chapel of Lancaster Cathedral, also known as The Cathedral Church of St Peter, is in St Peter's Road, Lancaster, Lancashire, in which country?",England,England,True,1.0,1,0.39987730979919434,78,1,0,0.0015600000000000002,0.0015600000000000002
"Minneapolis hosts Super Bowl LII, but which year did the city first host the event, at the Hubert H. Humphrey Metrodome downtown?",1992,1992,True,1.0,1,0.4690735340118408,48,1,0,0.0009600000000000001,0.0009600000000000001
Ford Edge is the first of what size vehicle to have MyFord Touch?,Midsize crossover SUV,Midsize.,False,0.5,0,0.40988612174987793,34,1,0,0.00068,0.00068
Deschutes was fifteenth-largest overall brewery in the United States among how many?,"3,000",744,False,0.0,0,0.4566068649291992,35,1,0,0.0007000000000000001,0.0007000000000000001
" Hurricane Keith weakened to a tropical storm, before another landfall occurred near a city with a population of what?","57,169","25,000.",False,0.0,0,0.4967350959777832,39,1,0,0.0007800000000000001,0.0007800000000000001
In what year was the son of Glenn Cook born?,1997,1989,False,0.0,0,0.42488813400268555,27,1,0,0.00054,0.00054
Monaco national basketball team has always represented in this multi-sport event launched by who,Republic of San Marino,FIBA.,False,0.0,0,0.45205116271972656,36,1,0,0.00072,0.00072
In which period the father of Queen Anne-Marie reign Denmark?,1947 to 1972,Frederick IX (1947–1972).,False,0.0,1,0.6393499374389648,37,1,0,0.0007400000000000001,0.0007400000000000001
Are Medici and Senet both board games?,yes,Yes.,True,1.0,1,0.41223955154418945,27,1,0,0.00054,0.00054
"The Kings of Summer stars which actor who played Ron Swanson on ""Parks and Recreation""?","Nicholas ""Nick"" Offerman",Nick Offerman,False,0.8,1,0.4468803405761719,36,1,0,0.00072,0.00072
"Carborundum printmaking is a collagraph printmaking technique in which the image is created by adding light passages to a dark field, normally, cardboard or wood plates are coated in a layer of Silicon carbide (SiC), also known as carborundum, is a compound of silicon and carbon, synthetic silicon carbide powder has been mass-produced since which year?",1893,1891,False,0.0,0,1.1316640377044678,94,1,0,0.0018800000000000002,0.0018800000000000002
Which coach famously recruited Joe Namath to Alabama for Bear Bryant in 1961 and was Head Coach when Miami won their first national championship?,Howard Schnellenberger,Howard Schnellenberger.,True,1.0,1,0.6019790172576904,46,1,0,0.00092,0.00092
"The Manor of Scrivelsby, in the East Lindsey district, lies in which eastern English county?",Lincolnshire,Lincolnshire,True,1.0,1,0.768970251083374,40,1,0,0.0008,0.0008
"Who managed cinematography for the Indian Tamil language film, VIP, whose music was composed by longtime associate of A R Rahman, Ranjit Barot?",Arthur A. Wilson,S. Thirunavukkarasu.,False,0.0,0,1.0293331146240234,55,1,0,0.0011,0.0011
Were Underdog and Monkey Kingdom released in the same year?,no,No.,True,1.0,1,0.42272210121154785,29,1,0,0.00058,0.00058
What mountain range includes the gully that borders Eagle On The Hill?,Mount Lofty Ranges,Adelaide Hills.,False,0.0,0,0.5430617332458496,33,1,0,0.0006600000000000001,0.0006600000000000001
"Who wrote the music for the musical, a revival of which gave Max Meth his second Tony Awards ? ",Richard Rodgers and Lorenz Hart,Stephen Sondheim,False,0.0,0,0.47531819343566895,40,1,0,0.0008,0.0008
Robert De Niro starred in Stone with what actress that was the reignig queen of kick-butt?,Milica Bogdanovna Jovovich,Edward Norton.,False,0.0,0,0.5112996101379395,39,1,0,0.0007800000000000001,0.0007800000000000001
"Elmhurst, a residential neighborhood in the southernmost part of Oakland, California, contains the Eastmont Town Center which opened in what year on the site of a 1920s-era Chevrolet automobile factory called Oakland Assembly?",1970,1972,False,0.0,0,0.43907690048217773,60,1,0,0.0012000000000000001,0.0012000000000000001
To what political party did the wife of Feroze Gandhi belong ?,Indian National Congress party.,Indian National Congress.,False,0.8571428571428571,1,0.44928455352783203,33,1,0,0.0006600000000000001,0.0006600000000000001
In what year was Bradley Orr's football playing nephew born?,1993,2003,False,0.0,0,0.4543600082397461,29,1,0,0.00058,0.00058
"When did the singer of ""Work Hard, Play Harder"" make her debut?",2004,2011,False,0.0,0,0.3472707271575928,33,1,0,0.0006600000000000001,0.0006600000000000001
"Hershel Greene a fictional character portrayed by Scott Wilson, saves the life of Chandler Riggs's character in an American television series which airs on what? ",AMC,The Walking Dead,False,0.0,0,0.3475782871246338,50,1,0,0.001,0.001
AutoTrader.co.za is a site for the company that was once a subsidiary of the company that was founded by whom?,John Madejski,Ralph Roberts,False,0.0,0,0.5929620265960693,45,1,0,0.0009000000000000001,0.0009000000000000001
"Which magazine, Infinite Energy or Men's Fitness, was founded by the late Eugene Mallove, and is owned by the non-profit New Energy Foundation?",Infinite Energy,Infinite Energy,True,1.0,1,0.5839498043060303,49,1,0,0.0009800000000000002,0.0009800000000000002
Who was married to the woman known as Jackie O until his assassination in 1963?,John F. Kennedy,John F. Kennedy,True,1.0,1,0.5628931522369385,35,1,0,0.0007000000000000001,0.0007000000000000001
"Who has more scope of profession, T. E. Lawrence or Diana Athill?",Thomas Edward Lawrence,T. E. Lawrence,False,0.3333333333333333,0,0.6186928749084473,37,1,0,0.0007400000000000001,0.0007400000000000001
Are Maher Sabry and Joseph L. Mankiewicz both cartoonist?,no,No.,True,1.0,1,0.4156017303466797,32,1,0,0.00064,0.00064
"Which star of ""Live Free or Die"" was born on March 20th, 1970?",Michael David Rapaport,Bryan Cranston.,False,0.0,0,0.5110697746276855,38,1,0,0.00076,0.00076
In what year was Genichiro Sata elected Chief Deputy Secretary of the party also known as Jimintō?,2005,1955,False,0.0,0,0.39866161346435547,40,1,0,0.0008,0.0008
Weinan and Wenling are both located in what country?,China,China,True,1.0,1,0.44911861419677734,29,1,0,0.00058,0.00058
Who was the wife of Niel Hamilton who also pitched the pilot to a cooking show that inspired Posh Nosh?,Christine Hamilton,Abigail Stone.,False,0.0,0,0.713294267654419,44,1,0,0.00088,0.00088
Murray SawChuck is the resident magic historian on a reality television series filmed in what Nevada city?,Las Vegas,Las Vegas.,True,1.0,1,0.4071953296661377,37,1,0,0.0007400000000000001,0.0007400000000000001
"According to the 2011 census, what was the population of the town in which John Wilkie was born?","8,523","3,711.",False,0.0,0,0.7179505825042725,41,1,0,0.0008200000000000001,0.0008200000000000001
What is the release date of the album released by Andrew Wood's band just months after his death?,"July 19, 1990","March 20, 1990",False,0.3333333333333333,0,0.5112690925598145,39,1,0,0.0007800000000000001,0.0007800000000000001
Which four kingdoms did the Great Heathen Army invade?,"Northumbria, Mercia, East Anglia and Wessex","England, Scotland, Ireland, Wales",False,0.0,0,0.5992648601531982,33,1,0,0.0006600000000000001,0.0006600000000000001
"The desmodromic valve engine, widely used by Ducati, uses cams and levers to close its valves in place of what conventional mechanism?",spring,Springs,False,0.0,0,0.4429898262023926,47,1,0,0.0009400000000000001,0.0009400000000000001
"What country did the rogue network masterminded by the Pakistani nuclear physicist and a metallurgical engineer, who founded the uranium enrichment program for Pakistan's atomic bomb project, supply with nuclear components?",Libya,North Korea.,False,0.0,0,0.40719056129455566,56,1,0,0.0011200000000000001,0.0011200000000000001
The song Tell Me Why on the album Maya is recorded by what English artist?,M.I.A.,A.R. Rahman,False,0.0,0,0.6469783782958984,36,1,0,0.00072,0.00072
"The 2015 Tour of Oman was the sixth edition of the Tour of Oman cycling stage race, Chris Froome, the defending champion from 2013 and 2014, a British road racing cyclist for which organization?",UCI ProTeam Team Sky,Team Sky,False,0.6666666666666666,1,0.3753073215484619,56,1,0,0.0011200000000000001,0.0011200000000000001
"When did The Pacific, produced by HBO, Playtone, and Dreamworks premier in the United States that feature Joseph Francis Mazzello III, an American actor, director, and screenwriter?","March 14, 2010","March 14, 2010",True,1.0,1,0.6448760032653809,58,1,0,0.00116,0.00116
In what year was the director of security of Morgan Stanley in 2001 born?,1939,1954,False,0.0,0,0.46584105491638184,32,1,0,0.00064,0.00064
What is the name of the winner of Celebrity Big Brother 10's dog?,Valerie,Finn.,False,0.0,0,0.6157102584838867,33,1,0,0.0006600000000000001,0.0006600000000000001
"What member of the country-music stage concert in Nashville was born in Copeville, Texas?",Charlie Walker,Miranda Lambert.,False,0.0,0,0.9072773456573486,39,1,0,0.0007800000000000001,0.0007800000000000001
What NBC drama starring Carroll O'Connor did Crystal R. Fox appear in? ,"""In the Heat of the Night""",In the Heat of the Night,True,1.0,1,0.5092830657958984,37,1,0,0.0007400000000000001,0.0007400000000000001
Which Canadian former professional basketball player in the National Basketball Association who was named the Most Valuable Player twice did Phoenix Suns sign in 2004?,Steve Nash,Steve Nash.,True,1.0,1,0.39101219177246094,45,1,0,0.0009000000000000001,0.0009000000000000001
 Matt Hannaford is an MLBPA certified sports agent responsible for recruiting a Cuban professional baseball player that prior to entering the major leagues played college baseball where?,University of Miami,Cuba,False,0.0,0,0.514387845993042,47,1,0,0.0009400000000000001,0.0009400000000000001
"The 1980 drama film about a waitress who joins a traveling carnival, which stars A prolific character actor who has appeared in over 150 films, includes an early role for who?",Fred Ward,William Hickey.,False,0.0,0,0.600529670715332,54,1,0,0.00108,0.00108
Glamour and Conditions are magazines focused to people of which sex?,women,Women.,True,1.0,1,0.4452815055847168,31,1,0,0.00062,0.00062
What do Angela Carter and Josephine Tey have in common?,writer,They are both novelists.,False,0.0,0,0.9431817531585693,34,1,0,0.00068,0.00068
"Along side the Canadian voice actor best know for his roles as Edd a.k.a Double D from ""Ed, Edd, n Eddy"", which actor voiced Athrun Zala in Japanese in Gundam SEED Destiny?",Akira Ishida,Kōichi Tōchika,False,0.0,0,0.7324037551879883,69,1,0,0.0013800000000000002,0.0013800000000000002
The 2010 Pro Bowl and the Super Bowl XLIV both took place where?,"Miami Gardens, Florida","Miami, Florida",False,0.8,0,0.3891921043395996,33,1,0,0.0006600000000000001,0.0006600000000000001
The Erminie Wheeler-Voegelin Collection is house in which laboratory that was dedicated to Indiana's first professional archaeologist?,Glenn A. Black Laboratory of Archaeology,Glenn A. Black Laboratory of Archaeology,True,1.0,1,0.8741586208343506,50,1,0,0.001,0.001
"What was the nickname for the team that is a professional Australian rules football club playing in the Australian Football League, who had a coach  from 1936 to 1938 who was an Australian rules football player who played in the VFL between 1925 and 1935?",Tigers,The Bulldogs.,False,0.0,0,0.40909457206726074,67,1,0,0.00134,0.00134
