question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
"What percentage share of the worldwide data converter market did the publisher of ""Analog Dialogue"" have in 2012?",48.5%,Analog Devices had a 15.2% share of the worldwide data converter market in 2012.,False,0.0,0,7.781796932220459,1168,4,0.0,0.023360000000000002,0.023360000000000002
Jack Zwerner won an event at which Las Vegas-based set of tournaments?,World Series of Poker,2006 World Series of Poker (WSOP) Event 8: Omaha Hi-Lo (8 or better).,False,0.47058823529411764,0,7.783633708953857,1166,4,0.0,0.02332,0.02332
What Cuban born wrestler competed in Triplemania in Mexico City in 1993?,Konnan,Octagón.,False,0.0,0,8.088770627975464,1265,4,0.0,0.025300000000000003,0.025300000000000003
"The American actress ""Patricia Kalember"" appeared in this 1990 merican psychological horror film directed by Adrian Lyne, which was produced by whom?",Alan Marshall,The 1990 American psychological horror film directed by Adrian Lyne was produced by Alan Marshall and Stanley R. Jaffe.,False,0.19999999999999998,0,6.766745090484619,1098,4,0.0,0.021960000000000004,0.021960000000000004
"Who appeared in both ""The Ace in the Hole"" and ""The Lion and the Horse""?",Ray Teal,Bob Steele.,False,0.0,0,6.437641382217407,1264,4,0.0,0.025280000000000004,0.025280000000000004
"Bad Kitty was written by what American writer who has authored novels in several genres, including historical romance and suspense thrillers?",Michele Sharon Jaffe,Michele Jaffe,False,0.8,0,5.945499658584595,915,3,0.0,0.018300000000000004,0.018300000000000004
"Which is located in Hengshui, Bei'an or Shenzhou City?",Shenzhou,Hengshui.,False,0.0,0,9.453453063964844,1548,5,0.0,0.03096,0.03096
Did Scott Pembroke and Eugeniusz Bodo die in the same city?,no,No.,True,1.0,1,7.699452638626099,1287,4,0.0,0.025740000000000006,0.025740000000000006
Dark Sermon has toured with which San Diego-based extreme metal band?,Cattle Decapitation,Cattle Decapitation.,True,1.0,1,5.654015779495239,973,3,0.0,0.01946,0.01946
Gary LeVox and Stuart Murdoch share what profession?,singer and songwriter,Singer-songwriter.,False,0.0,1,6.964284181594849,1006,4,0.0,0.020120000000000002,0.020120000000000002
What town on the banks of Six Mile Water did the Ramble Inn attack happen near?,"Antrim, Northern Ireland",Antrim.,False,0.5,1,4.4016358852386475,863,3,0.0,0.01726,0.01726
Are Suizhou and Hejin in the same province?,no,No.,True,1.0,1,6.754419326782227,1232,4,0.0,0.024640000000000002,0.024640000000000002
"What did Francesco Levato receive his MFA in at the college in Henniker, New Hampshire?",Poetry,He received his MFA in Poetry from New England College.,False,0.18181818181818182,1,10.440168619155884,1811,5,0.0,0.03622,0.03622
What magazine was established in 1988 by Frank Thomas and Keith White and has been associated with the Dirtbag Left?,The Baffler,Chapo Trap House.,False,0.0,0,5.499310493469238,880,3,0.0,0.0176,0.0176
How many seats can the stadium originally planned to host the 2017 NBA All-Star Game hold for NBA games?,"19,077","19,077",True,1.0,1,10.130099773406982,1626,5,0.0,0.03252,0.03252
To what city did the 2015 Clemson Tigers football team travel to play in the 2015 Orange Bowl?,"Miami Gardens, Florida","Miami Gardens, Florida.",True,1.0,1,10.127205848693848,2817,5,0.0,0.05634,0.05634
Are Hans Simonsson and Julie Halard-Decugis both from Sweden?,No.,Yes.,False,0.0,0,6.6366283893585205,1117,4,0.0,0.022340000000000002,0.022340000000000002
Heda Margolius Kovály survived a ghetto at the extermination camp built by the Third Reich in which nation's lands?,Polish,Germany.,False,0.0,0,6.140603065490723,1679,4,0.0,0.03358,0.03358
What South Korea-based girl group formed by S.M. Entertainment in 2009 was included in the debut EP of South Korean boy group Shinee music video?,f,Answer: Girls' Generation.,False,0.0,1,10.741146087646484,1781,5,0.0,0.035620000000000006,0.035620000000000006
What was the name of one of the buildings that Thomas Lumby worked on?,Doddington Hall,"Eaton Hall, Cheshire.",False,0.4,0,6.146393537521362,986,4,0.0,0.01972,0.01972
What weekly newsmagazine is published in the capital and largest city of Peru?,Lima,Caretas.,False,0.0,0,6.362627983093262,924,4,0.0,0.01848,0.01848
The Youth in Music championship is held in the stadium that was built on the site of what former stadium?,Hubert H. Humphrey Metrodome,Hubert H. Humphrey Metrodome.,True,1.0,1,9.733911991119385,1928,5,0.0,0.03856,0.03856
"Which singer is South Korean, Mike Muir or Leo?",Leo,Mike Muir.,False,0.0,0,8.189253807067871,1035,4,0.0,0.020700000000000003,0.020700000000000003
Which case Illinois v. Gates or Shelley v. Kraemer took place first ?,"Shelley v. Kraemer,",Shelley v. Kraemer took place first.,False,0.6666666666666666,1,7.535218000411987,1341,4,0.0,0.02682,0.02682
Which Bengali film stars Koyel Mullick and a former Rajya Sabha Member of Parliament?,Minister Fatakeshto,Mon Mane Na (2008 film).,False,0.0,0,9.908812522888184,1264,5,0.0,0.025280000000000004,0.025280000000000004
"What member of the Big 12 Conference and competes in NCAA Division I, fielding 16 varsity teams, had an American college wrestling icon considered one of the best American amateur wrestlers in recent history?",Iowa State Cyclones,"The University of Oklahoma had an American college wrestling icon, Kerry McCoy, considered one of the best American amateur wrestlers in recent history.",False,0.0,0,14.736127614974976,2251,5,0.0,0.045020000000000004,0.045020000000000004
"Between the tennis players, Carly Gullickson, and Pierre Barthès, which is of French nationality?",Pierre Barthès,Pierre Barthès.,True,1.0,1,6.246917009353638,1081,4,0.0,0.02162,0.02162
"Bruno Bianchi, former racing driver, worked as an engineer at a multinational aerospace and transportation company based where?","Montreal, Quebec, Canada","Seattle, Washington.",False,0.0,0,7.57320499420166,1851,5,0.0,0.037020000000000004,0.037020000000000004
"What was the name of the 1985 formed band, Fu Manchu's debut album?",No One Rides for Free,The Action Is Go.,False,0.0,0,4.603951454162598,943,3,0.0,0.018860000000000002,0.018860000000000002
Are Patrinia and the Musa acuminata varieties of Banana both plants noted for their long-lasting flowers?,no,No.,True,1.0,0,6.811808824539185,1166,4,0.0,0.02332,0.02332
Avon Saxon created the role of Friar Tuck in the opera by which English composer?,Sir Arthur Seymour Sullivan MVO,Michael Kamen.,False,0.0,0,8.131065845489502,1483,5,0.0,0.029660000000000006,0.029660000000000006
"Which was released first, Brave or Sky High?",Sky High,Sky High.,True,1.0,1,7.0172119140625,983,4,0.0,0.01966,0.01966
"Sharon Kay Penman and Zora Neale Hurston, have which shared nationality?",American,American.,True,1.0,1,6.755276918411255,2286,4,0.0,0.045720000000000004,0.045720000000000004
"Who was born later, Frank Lucas or Ike Atkinson?",Frank Lucas,Frank Lucas.,True,1.0,1,5.83935809135437,1334,4,0.0,0.026680000000000002,0.026680000000000002
What was the population according to the 2010 census of the census-designated place where Max Loughan created a crystal radio?,"8,777","103,685",False,0.0,0,9.009637594223022,1196,5,0.0,0.02392,0.02392
"St Walburga's Convent stands to the north of Balmoral Road, Lancaster, in Lancashire, the building is connected to the convent chapel of Lancaster Cathedral, also known as The Cathedral Church of St Peter, is in St Peter's Road, Lancaster, Lancashire, in which country?",England,England,True,1.0,1,5.94473123550415,1515,4,0.0,0.030300000000000004,0.030300000000000004
"Minneapolis hosts Super Bowl LII, but which year did the city first host the event, at the Hubert H. Humphrey Metrodome downtown?",1992,1992,True,1.0,1,4.537147045135498,1848,3,0.0,0.03696,0.03696
Ford Edge is the first of what size vehicle to have MyFord Touch?,Midsize crossover SUV,Mid-size SUV.,False,0.8,0,9.216590166091919,1422,5,0.0,0.02844,0.02844
Deschutes was fifteenth-largest overall brewery in the United States among how many?,"3,000","7,000.",False,0.0,0,10.243744850158691,1363,5,0.0,0.027260000000000003,0.027260000000000003
" Hurricane Keith weakened to a tropical storm, before another landfall occurred near a city with a population of what?","57,169","61,461",False,0.0,0,10.238483190536499,2650,5,0.0,0.053000000000000005,0.053000000000000005
In what year was the son of Glenn Cook born?,1997,1949,False,0.0,0,7.677454471588135,1048,5,0.0,0.020960000000000003,0.020960000000000003
Monaco national basketball team has always represented in this multi-sport event launched by who,Republic of San Marino,"The multi-sport event was launched in Athens, Greece.",False,0.0,0,5.4281041622161865,1132,3,0.0,0.02264,0.02264
In which period the father of Queen Anne-Marie reign Denmark?,1947 to 1972,Frederick IX reigned Denmark from 1947 to 1972.,False,0.5454545454545454,1,8.80435061454773,1987,5,0.0,0.039740000000000004,0.039740000000000004
Are Medici and Senet both board games?,yes,No.,False,0.0,0,6.2454674243927,2840,4,0.0,0.0568,0.0568
"The Kings of Summer stars which actor who played Ron Swanson on ""Parks and Recreation""?","Nicholas ""Nick"" Offerman",Nick Offerman.,False,0.8,1,9.226698637008667,1255,5,0.0,0.0251,0.0251
"Carborundum printmaking is a collagraph printmaking technique in which the image is created by adding light passages to a dark field, normally, cardboard or wood plates are coated in a layer of Silicon carbide (SiC), also known as carborundum, is a compound of silicon and carbon, synthetic silicon carbide powder has been mass-produced since which year?",1893,Answer: 1893,False,0.6666666666666666,1,6.429065227508545,1730,4,0.0,0.0346,0.0346
Which coach famously recruited Joe Namath to Alabama for Bear Bryant in 1961 and was Head Coach when Miami won their first national championship?,Howard Schnellenberger,"Answer: Paul ""Bear"" Bryant.",False,0.0,0,9.308942317962646,2188,5,0.0,0.04376000000000001,0.04376000000000001
"The Manor of Scrivelsby, in the East Lindsey district, lies in which eastern English county?",Lincolnshire,Lincolnshire.,True,1.0,1,5.807074785232544,1010,3,0.0,0.020200000000000003,0.020200000000000003
"Who managed cinematography for the Indian Tamil language film, VIP, whose music was composed by longtime associate of A R Rahman, Ranjit Barot?",Arthur A. Wilson,Nirav Shah.,False,0.0,0,8.498919248580933,1485,4,0.0,0.029700000000000004,0.029700000000000004
Were Underdog and Monkey Kingdom released in the same year?,no,No.,True,1.0,1,6.449574708938599,1057,4,0.0,0.021140000000000003,0.021140000000000003
What mountain range includes the gully that borders Eagle On The Hill?,Mount Lofty Ranges,Adelaide Hills.,False,0.0,0,5.73088812828064,1076,3,0.0,0.021520000000000004,0.021520000000000004
"Who wrote the music for the musical, a revival of which gave Max Meth his second Tony Awards ? ",Richard Rodgers and Lorenz Hart,Answer: Rodgers and Hart.,False,0.6666666666666665,1,8.342535257339478,1779,5,0.0,0.03558,0.03558
Robert De Niro starred in Stone with what actress that was the reignig queen of kick-butt?,Milica Bogdanovna Jovovich,Amber Heard.,False,0.0,0,8.115280628204346,912,4,0.0,0.01824,0.01824
"Elmhurst, a residential neighborhood in the southernmost part of Oakland, California, contains the Eastmont Town Center which opened in what year on the site of a 1920s-era Chevrolet automobile factory called Oakland Assembly?",1970,1970,True,1.0,1,4.544099569320679,1083,3,0.0,0.02166,0.02166
To what political party did the wife of Feroze Gandhi belong ?,Indian National Congress party.,Indian National Congress.,False,0.8571428571428571,1,11.408950328826904,3256,5,0.0,0.06512,0.06512
In what year was Bradley Orr's football playing nephew born?,1993,Unknown.,False,0.0,0,7.991157531738281,973,5,0.0,0.019459999999999998,0.019459999999999998
"When did the singer of ""Work Hard, Play Harder"" make her debut?",2004,March 2004,False,0.6666666666666666,1,8.397520542144775,1600,5,0.0,0.032,0.032
"Hershel Greene a fictional character portrayed by Scott Wilson, saves the life of Chandler Riggs's character in an American television series which airs on what? ",AMC,AMC,True,1.0,1,8.24545955657959,1411,5,0.0,0.028220000000000002,0.028220000000000002
AutoTrader.co.za is a site for the company that was once a subsidiary of the company that was founded by whom?,John Madejski,The company that was founded by the Auto Trader Group.,False,0.0,0,6.006802082061768,1090,3,0.0,0.0218,0.0218
"Which magazine, Infinite Energy or Men's Fitness, was founded by the late Eugene Mallove, and is owned by the non-profit New Energy Foundation?",Infinite Energy,Infinite Energy was founded by the late Eugene Mallove and is owned by the non-profit New Energy Foundation.,False,0.2222222222222222,1,10.426691770553589,1564,5,0.0,0.03128,0.03128
Who was married to the woman known as Jackie O until his assassination in 1963?,John F. Kennedy,John F. Kennedy.,True,1.0,1,5.527700662612915,1807,3,0.0,0.036140000000000005,0.036140000000000005
"Who has more scope of profession, T. E. Lawrence or Diana Athill?",Thomas Edward Lawrence,Diana Athill.,False,0.0,0,8.459169149398804,1053,4,0.0,0.021060000000000002,0.021060000000000002
Are Maher Sabry and Joseph L. Mankiewicz both cartoonist?,no,No.,True,1.0,1,6.8598833084106445,1377,4,0.0,0.027540000000000002,0.027540000000000002
"Which star of ""Live Free or Die"" was born on March 20th, 1970?",Michael David Rapaport,Bruce Willis.,False,0.0,0,9.732960224151611,2038,5,0.0,0.040760000000000005,0.040760000000000005
In what year was Genichiro Sata elected Chief Deputy Secretary of the party also known as Jimintō?,2005,2005.,True,1.0,1,7.653390169143677,1875,4,0.0,0.0375,0.0375
Weinan and Wenling are both located in what country?,China,China.,True,1.0,1,6.65428614616394,1496,4,0.0,0.029920000000000002,0.029920000000000002
Who was the wife of Niel Hamilton who also pitched the pilot to a cooking show that inspired Posh Nosh?,Christine Hamilton,Answer: Christine Hamilton.,False,0.8,1,8.053695440292358,2378,5,0.0,0.047560000000000005,0.047560000000000005
Murray SawChuck is the resident magic historian on a reality television series filmed in what Nevada city?,Las Vegas,Las Vegas.,True,1.0,1,9.316153526306152,2115,5,0.0,0.042300000000000004,0.042300000000000004
"According to the 2011 census, what was the population of the town in which John Wilkie was born?","8,523","16,306",False,0.0,0,7.376721143722534,991,4,0.0,0.019820000000000004,0.019820000000000004
What is the release date of the album released by Andrew Wood's band just months after his death?,"July 19, 1990","July 19, 1990.",True,1.0,1,9.726985931396484,1847,5,0.0,0.03694,0.03694
Which four kingdoms did the Great Heathen Army invade?,"Northumbria, Mercia, East Anglia and Wessex","East Anglia, Northumbria, Mercia, Wessex.",False,0.9090909090909091,1,5.4280335903167725,2267,3,0.0,0.045340000000000005,0.045340000000000005
"The desmodromic valve engine, widely used by Ducati, uses cams and levers to close its valves in place of what conventional mechanism?",spring,Answer: Spring.,False,0.6666666666666666,0,6.346739053726196,1088,3,0.0,0.02176,0.02176
"What country did the rogue network masterminded by the Pakistani nuclear physicist and a metallurgical engineer, who founded the uranium enrichment program for Pakistan's atomic bomb project, supply with nuclear components?",Libya,Pakistan.,False,0.0,0,8.601752519607544,1721,4,0.0,0.034420000000000006,0.034420000000000006
The song Tell Me Why on the album Maya is recorded by what English artist?,M.I.A.,M.I.A.,True,1.0,1,5.854813814163208,875,3,0.0,0.0175,0.0175
"The 2015 Tour of Oman was the sixth edition of the Tour of Oman cycling stage race, Chris Froome, the defending champion from 2013 and 2014, a British road racing cyclist for which organization?",UCI ProTeam Team Sky,Ineos Grenadiers,False,0.0,0,6.040302991867065,1116,4,0.0,0.02232,0.02232
"When did The Pacific, produced by HBO, Playtone, and Dreamworks premier in the United States that feature Joseph Francis Mazzello III, an American actor, director, and screenwriter?","March 14, 2010","March 14, 2010.",True,1.0,1,6.978342056274414,1737,3,0.0,0.03474000000000001,0.03474000000000001
In what year was the director of security of Morgan Stanley in 2001 born?,1939,1944,False,0.0,0,8.807883739471436,1535,5,0.0,0.030700000000000005,0.030700000000000005
What is the name of the winner of Celebrity Big Brother 10's dog?,Valerie,Fiver.,False,0.0,0,8.704559803009033,1372,5,0.0,0.02744,0.02744
"What member of the country-music stage concert in Nashville was born in Copeville, Texas?",Charlie Walker,None of them.,False,0.0,0,8.805423021316528,946,4,0.0,0.018920000000000003,0.018920000000000003
What NBC drama starring Carroll O'Connor did Crystal R. Fox appear in? ,"""In the Heat of the Night""",In the Heat of the Night.,True,1.0,1,7.944983005523682,1411,4,0.0,0.028220000000000002,0.028220000000000002
Which Canadian former professional basketball player in the National Basketball Association who was named the Most Valuable Player twice did Phoenix Suns sign in 2004?,Steve Nash,Steve Nash.,True,1.0,1,11.160541296005249,4507,5,0.0,0.09014,0.09014
