question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
 Jagdgeschwader 52 was an aircraft used by the flying ace nicknamed what?,Bubi,"""Black Devil"" (Erich Hartmann)",False,0.0,0,3.9911396503448486,47,1,0,9.4e-05,9.4e-05
Nexus and Girlfriends are both what?,magazine,"I'm sorry, I cannot answer this question without additional context. Please provide more information.",False,0.0,0,1.577784538269043,46,1,0,9.2e-05,9.2e-05
What FA Trophy final was the 44th final where Grimsby Town was beaten?,2013 FA Trophy Final,The 44th FA Trophy final where Grimsby Town was beaten is not specified in the question.,False,0.3333333333333333,0,1.6442797183990479,58,1,0,0.000116,0.000116
"Rear Admiral (UH) Raymond A. Spicer, United States Navy, is the former director of the White House Military Office and reported as Deputy Assistant to the President and Director, White House Military Office in March 2007, and was succeeded by which American politician and member of the Democratic Party who served as the Director of the White House Military Office from January to May 2009, as the 17th United States Secretary of the Army?",Louis Caldera,John M. McHugh.,False,0.0,0,0.7428772449493408,116,1,0,0.000232,0.000232
Who directed the 2010 film in which Otto Jespersen starred ? ,"André Øvredal,",Tommy Wirkola.,False,0.0,0,0.6467430591583252,41,1,0,8.2e-05,8.2e-05
Bernadette Flynn was a dancer in the style that took its influence from what French style?,quadrilles,The French style of can-can.,False,0.0,0,0.6856729984283447,45,1,0,8.999999999999999e-05,8.999999999999999e-05
Were Andy Cairns and Richie Furay both members of the same band?,no,No.,True,1.0,0,0.6754446029663086,36,1,0,7.2e-05,7.2e-05
Are Vincenzo Bellini and Nikolai Rimsky-Korsakov both composers?,yes,Yes.,True,1.0,1,0.727914571762085,39,1,0,7.8e-05,7.8e-05
"What role is the twin of Elaine Thompson most notable for playing in the television series ""Casualty""?  ",Charlie Fairhead,"I'm sorry, as an AI language model, I do not have access to current events or pop culture information. Can I assist you with anything else?",False,0.0,0,2.0876121520996094,72,1,0,0.000144,0.000144
Who costarred as John Carroll Lynch's brother in his most recent film?,Nick Offerman,"I'm sorry, as an AI language model, I do not have access to John Carroll Lynch's most recent film or its cast information.",False,0.0,0,2.1397545337677,63,1,0,0.000126,0.000126
Specials for Cher's Do You Believe? tour were filmed a multi-purpose arena located on what?,Las Vegas Strip,"I'm sorry, I cannot answer this question as there is missing information. Please provide more context or details.",False,0.0,0,1.582146167755127,61,1,0,0.000122,0.000122
"What percentage share of the worldwide data converter market did the publisher of ""Analog Dialogue"" have in 2012?",48.5%,"The article does not provide information on the percentage share of the worldwide data converter market that the publisher of ""Analog Dialogue"" had in 2012.",False,0.0,0,2.102712631225586,74,1,0,0.000148,0.000148
Jack Zwerner won an event at which Las Vegas-based set of tournaments?,World Series of Poker,The World Series of Poker.,True,1.0,1,0.7123801708221436,40,1,0,7.999999999999999e-05,7.999999999999999e-05
What Cuban born wrestler competed in Triplemania in Mexico City in 1993?,Konnan,Rey Mysterio Jr.,False,0.0,0,0.6257979869842529,42,1,0,8.4e-05,8.4e-05
"The American actress ""Patricia Kalember"" appeared in this 1990 merican psychological horror film directed by Adrian Lyne, which was produced by whom?",Alan Marshall,"Jacob's Ladder, produced by Alan Marshall.",False,0.5,1,1.2261946201324463,62,1,0,0.000124,0.000124
"Who appeared in both ""The Ace in the Hole"" and ""The Lion and the Horse""?",Ray Teal,Kirk Douglas.,False,0.0,0,0.7160553932189941,43,1,0,8.599999999999999e-05,8.599999999999999e-05
"Bad Kitty was written by what American writer who has authored novels in several genres, including historical romance and suspense thrillers?",Michele Sharon Jaffe,Nick Bruel.,False,0.0,0,0.6086909770965576,47,1,0,9.4e-05,9.4e-05
"Which is located in Hengshui, Bei'an or Shenzhou City?",Shenzhou,Shenzhou City.,False,0.6666666666666666,1,0.7150833606719971,41,1,0,8.2e-05,8.2e-05
Did Scott Pembroke and Eugeniusz Bodo die in the same city?,no,No.,True,1.0,1,0.694291353225708,38,1,0,7.599999999999999e-05,7.599999999999999e-05
Dark Sermon has toured with which San Diego-based extreme metal band?,Cattle Decapitation,Carnifex.,False,0.0,0,1.9813592433929443,38,1,0,7.599999999999999e-05,7.599999999999999e-05
Gary LeVox and Stuart Murdoch share what profession?,singer and songwriter,Musician.,False,0.0,0,0.6046352386474609,33,1,0,6.599999999999999e-05,6.599999999999999e-05
What town on the banks of Six Mile Water did the Ramble Inn attack happen near?,"Antrim, Northern Ireland",Antrim.,False,0.5,1,0.6520748138427734,40,1,0,7.999999999999999e-05,7.999999999999999e-05
Are Suizhou and Hejin in the same province?,no,No.,True,1.0,1,1.0216221809387207,33,1,0,6.599999999999999e-05,6.599999999999999e-05
"What did Francesco Levato receive his MFA in at the college in Henniker, New Hampshire?",Poetry,"Francesco Levato received his MFA in Writing at the college in Henniker, New Hampshire.",False,0.0,0,1.646176815032959,62,1,0,0.000124,0.000124
What magazine was established in 1988 by Frank Thomas and Keith White and has been associated with the Dirtbag Left?,The Baffler,"The magazine is called ""The Baffler.""",False,0.4,1,1.2668559551239014,53,1,0,0.000106,0.000106
How many seats can the stadium originally planned to host the 2017 NBA All-Star Game hold for NBA games?,"19,077","The stadium originally planned to host the 2017 NBA All-Star Game can hold 19,000 seats for NBA games.",False,0.0,0,2.1069281101226807,67,1,0,0.000134,0.000134
To what city did the 2015 Clemson Tigers football team travel to play in the 2015 Orange Bowl?,"Miami Gardens, Florida",Miami.,False,0.5,0,0.6748967170715332,44,1,0,8.8e-05,8.8e-05
Are Hans Simonsson and Julie Halard-Decugis both from Sweden?,No.,No.,True,1.0,1,0.5851092338562012,36,1,0,7.2e-05,7.2e-05
Heda Margolius Kovály survived a ghetto at the extermination camp built by the Third Reich in which nation's lands?,Polish,Czechoslovakia.,False,0.0,0,0.715449333190918,52,1,0,0.000104,0.000104
What South Korea-based girl group formed by S.M. Entertainment in 2009 was included in the debut EP of South Korean boy group Shinee music video?,f,f(x),False,0.0,1,0.6110835075378418,54,1,0,0.000108,0.000108
What was the name of one of the buildings that Thomas Lumby worked on?,Doddington Hall,The name of one of the buildings that Thomas Lumby worked on is not specified in the given information.,False,0.0,0,1.806912899017334,56,1,0,0.000112,0.000112
What weekly newsmagazine is published in the capital and largest city of Peru?,Lima,"The weekly newsmagazine published in the capital and largest city of Peru is called ""Caretas.""",False,0.0,0,1.639002799987793,58,1,0,0.000116,0.000116
The Youth in Music championship is held in the stadium that was built on the site of what former stadium?,Hubert H. Humphrey Metrodome,Unknown.,False,0.0,0,0.6828746795654297,42,1,0,8.4e-05,8.4e-05
"Which singer is South Korean, Mike Muir or Leo?",Leo,Leo.,True,1.0,1,1.1232218742370605,33,1,0,6.599999999999999e-05,6.599999999999999e-05
Which case Illinois v. Gates or Shelley v. Kraemer took place first ?,"Shelley v. Kraemer,",Shelley v. Kraemer.,True,1.0,1,1.333937168121338,43,1,0,8.599999999999999e-05,8.599999999999999e-05
Which Bengali film stars Koyel Mullick and a former Rajya Sabha Member of Parliament?,Minister Fatakeshto,"Sorry, as an AI language model, I don't have access to current information or latest news. Please provide me with the name of the Bengali film and I can try to answer your question.",False,0.0,0,3.19731068611145,79,1,0,0.000158,0.000158
"What member of the Big 12 Conference and competes in NCAA Division I, fielding 16 varsity teams, had an American college wrestling icon considered one of the best American amateur wrestlers in recent history?",Iowa State Cyclones,Oklahoma State University.,False,0.3333333333333333,0,0.8209824562072754,67,1,0,0.000134,0.000134
"Between the tennis players, Carly Gullickson, and Pierre Barthès, which is of French nationality?",Pierre Barthès,Pierre Barthès.,True,1.0,1,0.7610347270965576,45,1,0,8.999999999999999e-05,8.999999999999999e-05
"Bruno Bianchi, former racing driver, worked as an engineer at a multinational aerospace and transportation company based where?","Montreal, Quebec, Canada",The article does not provide information on where the multinational aerospace and transportation company is based.,False,0.0,0,1.668097972869873,59,1,0,0.000118,0.000118
"What was the name of the 1985 formed band, Fu Manchu's debut album?",No One Rides for Free,"The name of Fu Manchu's debut album was ""No One Rides for Free.""",False,0.5882352941176471,1,1.6953985691070557,56,1,0,0.000112,0.000112
Are Patrinia and the Musa acuminata varieties of Banana both plants noted for their long-lasting flowers?,no,No.,True,1.0,0,0.8184659481048584,44,1,0,8.8e-05,8.8e-05
Avon Saxon created the role of Friar Tuck in the opera by which English composer?,Sir Arthur Seymour Sullivan MVO,"I am sorry, I cannot answer this question as there is no information provided about the name of the opera or the English composer.",False,0.0,0,2.175365447998047,65,1,0,0.00013,0.00013
"Which was released first, Brave or Sky High?",Sky High,Brave.,False,0.0,0,0.7181885242462158,32,1,0,6.4e-05,6.4e-05
"Sharon Kay Penman and Zora Neale Hurston, have which shared nationality?",American,American.,True,1.0,1,0.7333335876464844,39,1,0,7.8e-05,7.8e-05
"Who was born later, Frank Lucas or Ike Atkinson?",Frank Lucas,"I am sorry, as an AI language model, I do not have access to the birth dates of Frank Lucas and Ike Atkinson.",False,0.17391304347826084,0,2.1592025756835938,58,1,0,0.000116,0.000116
What was the population according to the 2010 census of the census-designated place where Max Loughan created a crystal radio?,"8,777",It is not specified in the given information where Max Loughan created a crystal radio.,False,0.0,0,1.8113279342651367,64,1,0,0.000128,0.000128
"St Walburga's Convent stands to the north of Balmoral Road, Lancaster, in Lancashire, the building is connected to the convent chapel of Lancaster Cathedral, also known as The Cathedral Church of St Peter, is in St Peter's Road, Lancaster, Lancashire, in which country?",England,The country is England.,False,0.5,1,0.6870729923248291,85,1,0,0.00016999999999999999,0.00016999999999999999
"Minneapolis hosts Super Bowl LII, but which year did the city first host the event, at the Hubert H. Humphrey Metrodome downtown?",1992,1992.,True,1.0,1,0.6598362922668457,54,1,0,0.000108,0.000108
Ford Edge is the first of what size vehicle to have MyFord Touch?,Midsize crossover SUV,Midsize.,False,0.5,0,0.7404866218566895,37,1,0,7.4e-05,7.4e-05
Deschutes was fifteenth-largest overall brewery in the United States among how many?,"3,000","The question does not provide the number of breweries to compare with, so I cannot provide a direct answer.",False,0.0,0,1.7069215774536133,57,1,0,0.00011399999999999999,0.00011399999999999999
" Hurricane Keith weakened to a tropical storm, before another landfall occurred near a city with a population of what?","57,169","The question does not provide the name of the city, so it is impossible to determine the population.",False,0.0,0,1.7393219470977783,61,1,0,0.000122,0.000122
In what year was the son of Glenn Cook born?,1997,"I'm sorry, as an AI language model, I do not have access to personal information such as the birth year of Glenn Cook's son.",False,0.0,0,2.155977487564087,59,1,0,0.000118,0.000118
Monaco national basketball team has always represented in this multi-sport event launched by who,Republic of San Marino,"Who launched the multi-sport event that the Monaco national basketball team has always represented in? 

I'm sorry, as an AI language model, I do not have information on which specific multi-sport event you are referring to. Please provide more context or details so I can assist you better.",False,0.0,0,4.042115926742554,96,1,0,0.000192,0.000192
In which period the father of Queen Anne-Marie reign Denmark?,1947 to 1972,The father of Queen Anne-Marie reigned over Denmark in the period of 1947-1972.,False,0.0,1,1.7375433444976807,54,1,0,0.000108,0.000108
Are Medici and Senet both board games?,yes,Yes.,True,1.0,1,0.7161135673522949,31,1,0,6.2e-05,6.2e-05
"The Kings of Summer stars which actor who played Ron Swanson on ""Parks and Recreation""?","Nicholas ""Nick"" Offerman",Nick Offerman.,False,0.8,1,1.5804643630981445,43,1,0,8.599999999999999e-05,8.599999999999999e-05
"Carborundum printmaking is a collagraph printmaking technique in which the image is created by adding light passages to a dark field, normally, cardboard or wood plates are coated in a layer of Silicon carbide (SiC), also known as carborundum, is a compound of silicon and carbon, synthetic silicon carbide powder has been mass-produced since which year?",1893,1893.,True,1.0,1,0.8593602180480957,98,1,0,0.000196,0.000196
Which coach famously recruited Joe Namath to Alabama for Bear Bryant in 1961 and was Head Coach when Miami won their first national championship?,Howard Schnellenberger,The coach was Bear Bryant.,False,0.0,0,0.8134760856628418,53,1,0,0.000106,0.000106
"The Manor of Scrivelsby, in the East Lindsey district, lies in which eastern English county?",Lincolnshire,Lincolnshire.,True,1.0,1,0.7108349800109863,44,1,0,8.8e-05,8.8e-05
"Who managed cinematography for the Indian Tamil language film, VIP, whose music was composed by longtime associate of A R Rahman, Ranjit Barot?",Arthur A. Wilson,The cinematography for the Indian Tamil language film VIP was managed by Velraj.,False,0.0,0,1.6304101943969727,65,1,0,0.00013,0.00013
Were Underdog and Monkey Kingdom released in the same year?,no,No.,True,1.0,1,0.8110582828521729,33,1,0,6.599999999999999e-05,6.599999999999999e-05
What mountain range includes the gully that borders Eagle On The Hill?,Mount Lofty Ranges,The Adelaide Hills.,False,0.0,0,0.698455810546875,37,1,0,7.4e-05,7.4e-05
"Who wrote the music for the musical, a revival of which gave Max Meth his second Tony Awards ? ",Richard Rodgers and Lorenz Hart,"The name of the composer is not provided, so I cannot answer this question.",False,0.0,0,1.715390920639038,56,1,0,0.000112,0.000112
Robert De Niro starred in Stone with what actress that was the reignig queen of kick-butt?,Milica Bogdanovna Jovovich,Milla Jovovich.,False,0.4,1,0.7150623798370361,46,1,0,9.2e-05,9.2e-05
"Elmhurst, a residential neighborhood in the southernmost part of Oakland, California, contains the Eastmont Town Center which opened in what year on the site of a 1920s-era Chevrolet automobile factory called Oakland Assembly?",1970,"The Eastmont Town Center opened in what year? 

Answer: Not provided in the given information.",False,0.0,0,1.737215280532837,84,1,0,0.000168,0.000168
To what political party did the wife of Feroze Gandhi belong ?,Indian National Congress party.,Indian National Congress.,False,0.8571428571428571,1,1.8355960845947266,37,1,0,7.4e-05,7.4e-05
In what year was Bradley Orr's football playing nephew born?,1993,"I'm sorry, I cannot answer this question without additional context or information about Bradley Orr's nephew.",False,0.0,0,1.7101781368255615,51,1,0,0.000102,0.000102
"When did the singer of ""Work Hard, Play Harder"" make her debut?",2004,"I'm sorry, but as an AI language model, I cannot determine the specific singer you are referring to in your question. Can you please provide more context or information?",False,0.0,0,2.745516300201416,70,1,0,0.00014,0.00014
"Hershel Greene a fictional character portrayed by Scott Wilson, saves the life of Chandler Riggs's character in an American television series which airs on what? ",AMC,The Walking Dead.,False,0.0,0,0.8185455799102783,55,1,0,0.00010999999999999999,0.00010999999999999999
AutoTrader.co.za is a site for the company that was once a subsidiary of the company that was founded by whom?,John Madejski,Kelley Blue Book.,False,0.0,0,0.7030835151672363,48,1,0,9.6e-05,9.6e-05
"Which magazine, Infinite Energy or Men's Fitness, was founded by the late Eugene Mallove, and is owned by the non-profit New Energy Foundation?",Infinite Energy,Infinite Energy.,True,1.0,1,0.6773490905761719,53,1,0,0.000106,0.000106
Who was married to the woman known as Jackie O until his assassination in 1963?,John F. Kennedy,John F. Kennedy.,True,1.0,1,0.681920051574707,42,1,0,8.4e-05,8.4e-05
"Who has more scope of profession, T. E. Lawrence or Diana Athill?",Thomas Edward Lawrence,"There is no clear answer to this question as it depends on various factors such as their individual skills, interests, qualifications, and opportunities available in their respective fields.",False,0.0,0,3.1147232055664062,68,1,0,0.000136,0.000136
Are Maher Sabry and Joseph L. Mankiewicz both cartoonist?,no,No.,True,1.0,1,0.7158164978027344,37,1,0,7.4e-05,7.4e-05
"Which star of ""Live Free or Die"" was born on March 20th, 1970?",Michael David Rapaport,Matt Graham.,False,0.0,0,0.7603259086608887,43,1,0,8.599999999999999e-05,8.599999999999999e-05
In what year was Genichiro Sata elected Chief Deputy Secretary of the party also known as Jimintō?,2005,"I'm sorry, as an AI language model, I don't have access to current events or real-time information. Please provide more context or a specific time frame for me to answer your question accurately.",False,0.0,0,3.174975872039795,82,1,0,0.000164,0.000164
Weinan and Wenling are both located in what country?,China,China.,True,1.0,1,0.6959257125854492,33,1,0,6.599999999999999e-05,6.599999999999999e-05
Who was the wife of Niel Hamilton who also pitched the pilot to a cooking show that inspired Posh Nosh?,Christine Hamilton,Lorna Watson.,False,0.0,0,0.6644353866577148,47,1,0,9.4e-05,9.4e-05
Murray SawChuck is the resident magic historian on a reality television series filmed in what Nevada city?,Las Vegas,Las Vegas.,True,1.0,1,0.70513916015625,42,1,0,8.4e-05,8.4e-05
"According to the 2011 census, what was the population of the town in which John Wilkie was born?","8,523","I'm sorry, I cannot answer this question without additional information about the town in which John Wilkie was born.",False,0.0,0,3.5704808235168457,65,1,0,0.00013,0.00013
What is the release date of the album released by Andrew Wood's band just months after his death?,"July 19, 1990","September 15, 1990.",False,0.3333333333333333,0,2.075678586959839,47,1,0,9.4e-05,9.4e-05
Which four kingdoms did the Great Heathen Army invade?,"Northumbria, Mercia, East Anglia and Wessex","Northumbria, East Anglia, Mercia, and Wessex.",False,1.0,1,2.6754937171936035,45,1,0,8.999999999999999e-05,8.999999999999999e-05
"The desmodromic valve engine, widely used by Ducati, uses cams and levers to close its valves in place of what conventional mechanism?",spring,The desmodromic valve engine replaces the conventional mechanism of valve springs.,False,0.0,0,1.2281591892242432,64,1,0,0.000128,0.000128
"What country did the rogue network masterminded by the Pakistani nuclear physicist and a metallurgical engineer, who founded the uranium enrichment program for Pakistan's atomic bomb project, supply with nuclear components?",Libya,Iran.,False,0.0,0,0.6812989711761475,59,1,0,0.000118,0.000118
The song Tell Me Why on the album Maya is recorded by what English artist?,M.I.A.,M.I.A.,True,1.0,1,0.7602877616882324,39,1,0,7.8e-05,7.8e-05
