question,answer,preds,em,f1,acc,wall_time,total_tokens,steps,tool_cost,token_cost,total_cost
Are both Pecom 32 and Applix 1616 based in Australia?,no,No.,True,1.0,0,7.229422092437744,996,4,0.0,0.004854,0.004854
"The Forerunner was a monthly magazine produced by Charlotte Perkins Gilman (best known as the writer of ""The Yellow Wallpaper""), a 6,000-word short story by American writer Charlotte Perkins Gilman, first published in The New England Magazine, in what year?",1892,1892.,True,1.0,1,8.154871463775635,1290,4,0.0,0.007242,0.007242
What timezone do the United States Minor Outlying Islands observe?,Samoa Time,UTC-12/-11.,False,0.0,0,10.732568979263306,1072,4,0.0,0.004862,0.004862
Which Australian politician founded CARE Australia ,John Malcolm Fraser,There is no information provided about which Australian politician founded CARE Australia.,False,0.0,0,4.8032331466674805,1914,3,0.0,0.017112000000000002,0.017112000000000002
Stefano Nava was a backup for which former right-back who now is the assistant coach for the Ukrainian national team?,Mauro Tassotti,Alessandro Costacurta.,False,0.0,0,11.057309865951538,1783,5,0.0,0.012998000000000001,0.012998000000000001
The 1994–95 U.C. Sampdoria season included a midfielder who was of what nationality?,English,Serbian.,False,0.0,0,10.471780061721802,1438,5,0.0,0.009374,0.009374
"Landon T. Clay (born Landon Thomas Clay) was an American businessman and founder of the Clay Mathematics Institute (CMI),  a private, non-profit foundation, based in Peterborough, New Hampshire, in which country?",United States,United States.,True,1.0,1,4.915332555770874,874,3,0.0,0.0030800000000000003,0.0030800000000000003
Wonder World is the second studio album by a pop group formed by what producer?,Park Jin-young,Cannot determine.,False,0.0,0,10.692742586135864,949,5,0.0,0.0038599999999999997,0.0038599999999999997
"Pibb Xtra and Pet, Inc., are made in which country?",United States,United States.,True,1.0,1,7.611439943313599,1583,4,0.0,0.011716,0.011716
Jack Reynolds won his first super bowl with the niners  in which season ?,the 1981 season,Super Bowl XVI.,False,0.0,0,6.550350189208984,2217,3,0.0,0.019662,0.019662
Kevin Brooks was born in a state bordered by what ocean?,Atlantic Ocean,Pacific Ocean.,False,0.5,0,9.311712265014648,3169,5,0.0,0.03098,0.03098
What is the middle name of the leader of Quantrill's Raiders?,Clarke,Clarke.,True,1.0,1,9.6914644241333,1840,5,0.0,0.014426000000000001,0.014426000000000001
What profession does Adrian Brunel and Richard Oswald have in common?,director,Film director.,False,0.6666666666666666,1,10.134574174880981,926,4,0.0,0.004084,0.004084
"Frank Lucien Hale once accompanied a famous American aviator nicknamed Slim, Lucky Lindy, and The Lone Eagle on what?",a transcontinental flight,A transcontinental flight.,True,1.0,1,9.947819232940674,2850,4,0.0,0.026022000000000003,0.026022000000000003
Singwango Secondary School had a sister school in a census-designated place in the town of North Hempstead in what county of New York?,Nassau County,Nassau County.,True,1.0,1,11.518439292907715,1148,5,0.0,0.005734,0.005734
"Which university is a public research university, Ashesi University or National Autonomous University of Mexico?",National Autonomous University of Mexico,National Autonomous University of Mexico.,True,1.0,1,7.480594635009766,1715,4,0.0,0.013942000000000001,0.013942000000000001
What Norwegian band has played at Sparebanken Sør Arena?,A-ha,A-ha.,True,1.0,1,5.772954702377319,1286,3,0.0,0.008530000000000001,0.008530000000000001
Are both Thomas Reiter and Sigmund Jähn astronauts?,no,Yes.,False,0.0,0,7.57497501373291,955,4,0.0,0.004268,0.004268
Where did the helicopter crash take place that killed Vic Morrow?,"Valencia, Santa Clarita, California","The helicopter crash that killed Vic Morrow took place in Santa Clarita, California.",False,0.375,0,6.3494203090667725,996,3,0.0,0.005394,0.005394
"Clarence ""Keith"" Marquis Mitchell, is a former American football linebacker in which rganization,who played for the Houston Texans, a professional American football team based in Houston, Texas?",National Football League,"There is no evidence to confirm that Clarence ""Keith"" Marquis Mitchell played for the Houston Texans or any other organization. Further research may be needed.",False,0.0,0,9.72595500946045,930,4,0.0,0.0034260000000000002,0.0034260000000000002
" 1889–90 Burnley F.C. season had success in what football knockout tournament involving teams from Lancashire, England",Lancashire County Football Association Cup,The Burnley F.C. had success in the Lancashire Senior Cup during the 1889-90 season.,False,0.25000000000000006,0,12.080566644668579,1755,4,0.0,0.012906,0.012906
Last in Line reunited in 2010 with the guitarist who was of what nationality?,Northern Irish,Northern Irish.,True,1.0,1,12.596035242080688,1216,5,0.0,0.007202,0.007202
Who owns the news television channel who Andrew Ehinger is a reporter for?,Altice USA,No answer.,False,0.0,0,7.54654598236084,1007,4,0.0,0.002698,0.002698
"What distinctive surface is the historic Merton Street, that runs parallel to High Street in the southeastern university city of Oxford, England?",cobbled,Cobblestones.,False,0.0,1,5.776086807250977,1650,3,0.0,0.012822,0.012822
I'll Sail My Ship Alone has been recorded by which American country music singer?,Mickey Leroy Gilley,Moon Mullican.,False,0.0,0,5.901317834854126,820,3,0.0,0.003314,0.003314
"When was the American rapper from St. Louis, Missouri born who has guest appeared in New Jack City, Pt. II and who's one of the album is ""Country Grammar""?","November 2, 1974","November 2, 1974.",True,1.0,1,9.087555885314941,2009,4,0.0,0.015502,0.015502
"Although best known for playing Jesus, Brian Deacon also appeared in this 1972 British film by Michael Apted?",The Triple Echo,There is no evidence that Brian Deacon appeared in a 1972 British film directed by Michael Apted.,False,0.0,0,14.74462604522705,1491,6,0.0,0.009192,0.009192
 Jagdgeschwader 52 was an aircraft used by the flying ace nicknamed what?,Bubi,Hannes Trautloft.,False,0.0,0,6.826472520828247,1009,3,0.0,0.004808,0.004808
Nexus and Girlfriends are both what?,magazine,"Both Nexus and Girlfriends provide critical coverage of culture, entertainment and world events.",False,0.0,0,9.047185182571411,1348,4,0.0,0.009788,0.009788
What FA Trophy final was the 44th final where Grimsby Town was beaten?,2013 FA Trophy Final,The 44th FA Trophy final where Grimsby Town was beaten was in 2016.,False,0.375,0,14.131501197814941,2762,5,0.0,0.023956,0.023956
"Rear Admiral (UH) Raymond A. Spicer, United States Navy, is the former director of the White House Military Office and reported as Deputy Assistant to the President and Director, White House Military Office in March 2007, and was succeeded by which American politician and member of the Democratic Party who served as the Director of the White House Military Office from January to May 2009, as the 17th United States Secretary of the Army?",Louis Caldera,Louis Caldera.,True,1.0,1,14.150913000106812,1469,5,0.0,0.007348,0.007348
Who directed the 2010 film in which Otto Jespersen starred ? ,"André Øvredal,",André Øvredal.,True,1.0,1,9.18902587890625,949,4,0.0,0.0033020000000000002,0.0033020000000000002
Bernadette Flynn was a dancer in the style that took its influence from what French style?,quadrilles,There is no evidence to suggest that Bernadette Flynn's dance style was influenced by a French style. She specializes in Irish dancing.,False,0.0,0,14.028980016708374,1007,5,0.0,0.004281999999999999,0.004281999999999999
Were Andy Cairns and Richie Furay both members of the same band?,no,No.,True,1.0,0,9.930864572525024,1289,4,0.0,0.008212,0.008212
Are Vincenzo Bellini and Nikolai Rimsky-Korsakov both composers?,yes,Yes.,True,1.0,1,9.318105459213257,2776,4,0.0,0.02537,0.02537
"What role is the twin of Elaine Thompson most notable for playing in the television series ""Casualty""?  ",Charlie Fairhead,Charlie Fairhead.,True,1.0,1,9.595845222473145,1318,4,0.0,0.008252,0.008252
Who costarred as John Carroll Lynch's brother in his most recent film?,Nick Offerman,Sammo Hung.,False,0.0,0,12.799897909164429,1452,5,0.0,0.009366000000000001,0.009366000000000001
Specials for Cher's Do You Believe? tour were filmed a multi-purpose arena located on what?,Las Vegas Strip,The specials were filmed at the MGM Grand Garden Arena in Las Vegas.,False,0.28571428571428575,0,9.318385601043701,978,4,0.0,0.003936,0.003936
"What percentage share of the worldwide data converter market did the publisher of ""Analog Dialogue"" have in 2012?",48.5%,30%.,False,0.0,0,12.38860297203064,1568,5,0.0,0.012640000000000002,0.012640000000000002
Jack Zwerner won an event at which Las Vegas-based set of tournaments?,World Series of Poker,Unknown.,False,0.0,0,5.633577346801758,842,3,0.0,0.0037,0.0037
What Cuban born wrestler competed in Triplemania in Mexico City in 1993?,Konnan,There is no evidence provided to answer this question.,False,0.0,0,8.021418809890747,1142,3,0.0,0.006802,0.006802
"The American actress ""Patricia Kalember"" appeared in this 1990 merican psychological horror film directed by Adrian Lyne, which was produced by whom?",Alan Marshall,Adrian Lyne.,False,0.0,0,8.294145584106445,1021,4,0.0,0.004796,0.004796
"Who appeared in both ""The Ace in the Hole"" and ""The Lion and the Horse""?",Ray Teal,Jennifer Tilly.,False,0.0,0,8.437546491622925,1689,4,0.0,0.012522,0.012522
"Bad Kitty was written by what American writer who has authored novels in several genres, including historical romance and suspense thrillers?",Michele Sharon Jaffe,Michele Jaffe.,False,0.8,1,10.460588216781616,1025,5,0.0,0.004642,0.004642
"Which is located in Hengshui, Bei'an or Shenzhou City?",Shenzhou,Shenzhou City is located in Hengshui.,False,0.2857142857142857,0,10.151480197906494,1441,5,0.0,0.008102,0.008102
Did Scott Pembroke and Eugeniusz Bodo die in the same city?,no,No.,True,1.0,1,11.049850940704346,1363,5,0.0,0.008504000000000001,0.008504000000000001
Dark Sermon has toured with which San Diego-based extreme metal band?,Cattle Decapitation,Disgorge.,False,0.0,0,8.520129919052124,1033,4,0.0,0.00527,0.00527
Gary LeVox and Stuart Murdoch share what profession?,singer and songwriter,Singer-songwriter.,False,0.0,1,8.39680290222168,975,4,0.0,0.004632000000000001,0.004632000000000001
What town on the banks of Six Mile Water did the Ramble Inn attack happen near?,"Antrim, Northern Ireland",Antrim.,False,0.5,0,11.382672786712646,1176,5,0.0,0.006348,0.006348
Are Suizhou and Hejin in the same province?,no,No.,True,1.0,1,10.549909114837646,1299,5,0.0,0.007692,0.007692
"What did Francesco Levato receive his MFA in at the college in Henniker, New Hampshire?",Poetry,"Francesco Levato received his MFA in Creative Writing at New England College in Henniker, New Hampshire.",False,0.0,0,11.678263664245605,1657,4,0.0,0.01217,0.01217
What magazine was established in 1988 by Frank Thomas and Keith White and has been associated with the Dirtbag Left?,The Baffler,Chapo Trap House.,False,0.0,0,10.156196355819702,2043,4,0.0,0.017046000000000002,0.017046000000000002
How many seats can the stadium originally planned to host the 2017 NBA All-Star Game hold for NBA games?,"19,077","19,077 seats.",False,0.6666666666666666,1,11.662301540374756,1611,5,0.0,0.011448,0.011448
To what city did the 2015 Clemson Tigers football team travel to play in the 2015 Orange Bowl?,"Miami Gardens, Florida",Miami Gardens.,False,0.8,1,16.19519805908203,2873,5,0.0,0.025618000000000002,0.025618000000000002
Are Hans Simonsson and Julie Halard-Decugis both from Sweden?,No.,No.,True,1.0,1,9.8301362991333,1079,4,0.0,0.00583,0.00583
Heda Margolius Kovály survived a ghetto at the extermination camp built by the Third Reich in which nation's lands?,Polish,The extermination camp where Heda Margolius Kovály survived a ghetto was built on the lands of Poland.,False,0.0,1,19.66025471687317,1644,6,0.0,0.010524,0.010524
What South Korea-based girl group formed by S.M. Entertainment in 2009 was included in the debut EP of South Korean boy group Shinee music video?,f,There is no evidence to answer this question.,False,0.0,0,10.44353723526001,3215,4,0.0,0.024826,0.024826
What was the name of one of the buildings that Thomas Lumby worked on?,Doddington Hall,"Eaton Hall, Cheshire.",False,0.4,0,10.475716829299927,976,4,0.0,0.004616,0.004616
What weekly newsmagazine is published in the capital and largest city of Peru?,Lima,Caretas.,False,0.0,0,12.593431949615479,1114,5,0.0,0.005522000000000001,0.005522000000000001
The Youth in Music championship is held in the stadium that was built on the site of what former stadium?,Hubert H. Humphrey Metrodome,"The Youth in Music championship is held in the U.S. Bank Stadium, which was built on the site of the former Hubert H. Humphrey Metrodome.",False,0.32,1,13.413331270217896,1935,5,0.0,0.015066000000000001,0.015066000000000001
"Which singer is South Korean, Mike Muir or Leo?",Leo,Leo.,True,1.0,1,10.312907457351685,1087,5,0.0,0.005936,0.005936
Which case Illinois v. Gates or Shelley v. Kraemer took place first ?,"Shelley v. Kraemer,",Shelley v. Kraemer took place first.,False,0.6666666666666666,1,9.932642221450806,1304,4,0.0,0.008656,0.008656
Which Bengali film stars Koyel Mullick and a former Rajya Sabha Member of Parliament?,Minister Fatakeshto,Mon Mane Na (2008 film).,False,0.0,0,10.547173738479614,1148,4,0.0,0.00622,0.00622
"What member of the Big 12 Conference and competes in NCAA Division I, fielding 16 varsity teams, had an American college wrestling icon considered one of the best American amateur wrestlers in recent history?",Iowa State Cyclones,Texas Christian University (TCU).,False,0.0,0,19.06083607673645,2957,6,0.0,0.026614000000000002,0.026614000000000002
"Between the tennis players, Carly Gullickson, and Pierre Barthès, which is of French nationality?",Pierre Barthès,Pierre Barthès.,True,1.0,1,15.754952430725098,1226,6,0.0,0.006664,0.006664
"Bruno Bianchi, former racing driver, worked as an engineer at a multinational aerospace and transportation company based where?","Montreal, Quebec, Canada","Montreal, Canada.",False,0.8,0,12.2859628200531,1347,5,0.0,0.008490000000000001,0.008490000000000001
"What was the name of the 1985 formed band, Fu Manchu's debut album?",No One Rides for Free,"The debut album of Fu Manchu, formed in 1985, was called ""The Action Is Go.""",False,0.0,0,6.861911296844482,775,3,0.0,0.002576,0.002576
Are Patrinia and the Musa acuminata varieties of Banana both plants noted for their long-lasting flowers?,no,No.,True,1.0,0,9.11056637763977,1137,4,0.0,0.00627,0.00627
Avon Saxon created the role of Friar Tuck in the opera by which English composer?,Sir Arthur Seymour Sullivan MVO,Arthur Sullivan.,False,0.5714285714285715,1,13.631863832473755,2385,5,0.0,0.019872,0.019872
"Which was released first, Brave or Sky High?",Sky High,Brave was released first.,False,0.0,0,8.862829208374023,1965,4,0.0,0.016314000000000002,0.016314000000000002
"Sharon Kay Penman and Zora Neale Hurston, have which shared nationality?",American,American.,True,1.0,1,14.643236637115479,2431,6,0.0,0.020522000000000002,0.020522000000000002
"Who was born later, Frank Lucas or Ike Atkinson?",Frank Lucas,Frank Lucas was born later than Ike Atkinson.,False,0.4,1,13.320712089538574,1505,6,0.0,0.010246,0.010246
What was the population according to the 2010 census of the census-designated place where Max Loughan created a crystal radio?,"8,777",There is no information available about the census-designated place where Max Loughan created a crystal radio.,False,0.0,0,12.594086170196533,1192,5,0.0,0.005984,0.005984
"St Walburga's Convent stands to the north of Balmoral Road, Lancaster, in Lancashire, the building is connected to the convent chapel of Lancaster Cathedral, also known as The Cathedral Church of St Peter, is in St Peter's Road, Lancaster, Lancashire, in which country?",England,England.,True,1.0,1,9.010107040405273,1514,4,0.0,0.00949,0.00949
"Minneapolis hosts Super Bowl LII, but which year did the city first host the event, at the Hubert H. Humphrey Metrodome downtown?",1992,Minneapolis first hosted the Super Bowl in 1992 at the Hubert H. Humphrey Metrodome downtown.,False,0.14285714285714288,1,7.131191253662109,885,3,0.0,0.003444,0.003444
Ford Edge is the first of what size vehicle to have MyFord Touch?,Midsize crossover SUV,The Ford Edge is the first mid-size vehicle to have MyFord Touch.,False,0.15384615384615383,1,13.312877416610718,1529,6,0.0,0.011122,0.011122
Deschutes was fifteenth-largest overall brewery in the United States among how many?,"3,000","Deschutes was the fifteenth-largest overall brewery in the United States among 7,346 breweries.",False,0.0,0,14.745240449905396,1474,5,0.0,0.00959,0.00959
" Hurricane Keith weakened to a tropical storm, before another landfall occurred near a city with a population of what?","57,169","The city where the second landfall occurred is Belize City, which has a population of 61,461 people.",False,0.0,0,16.074308395385742,2687,5,0.0,0.024418000000000002,0.024418000000000002
In what year was the son of Glenn Cook born?,1997,1994.,False,0.0,0,7.981008291244507,904,4,0.0,0.0034280000000000005,0.0034280000000000005
Monaco national basketball team has always represented in this multi-sport event launched by who,Republic of San Marino,"The Monaco national basketball team has not always represented in the multi-sport event launched by Athens, Greece.",False,0.0,0,12.257831811904907,1465,5,0.0,0.009986000000000002,0.009986000000000002
In which period the father of Queen Anne-Marie reign Denmark?,1947 to 1972,"King Frederick IX of Denmark reigned from 1947 to 1972, and he was the father of Queen Anne-Marie.",False,0.3,1,9.31760549545288,1213,3,0.0,0.0076100000000000004,0.0076100000000000004
Are Medici and Senet both board games?,yes,No.,False,0.0,0,7.53171181678772,2496,4,0.0,0.023298,0.023298
"The Kings of Summer stars which actor who played Ron Swanson on ""Parks and Recreation""?","Nicholas ""Nick"" Offerman",Nick Offerman.,False,0.8,1,11.469026327133179,1129,5,0.0,0.004922,0.004922
"Carborundum printmaking is a collagraph printmaking technique in which the image is created by adding light passages to a dark field, normally, cardboard or wood plates are coated in a layer of Silicon carbide (SiC), also known as carborundum, is a compound of silicon and carbon, synthetic silicon carbide powder has been mass-produced since which year?",1893,1930s.,False,0.0,0,6.245819568634033,1665,3,0.0,0.011358,0.011358
Which coach famously recruited Joe Namath to Alabama for Bear Bryant in 1961 and was Head Coach when Miami won their first national championship?,Howard Schnellenberger,"Paul ""Bear"" Bryant.",False,0.0,0,13.500174760818481,2724,6,0.0,0.024150000000000005,0.024150000000000005
"The Manor of Scrivelsby, in the East Lindsey district, lies in which eastern English county?",Lincolnshire,Lincolnshire.,True,1.0,1,10.750638246536255,1196,5,0.0,0.006622,0.006622
"Who managed cinematography for the Indian Tamil language film, VIP, whose music was composed by longtime associate of A R Rahman, Ranjit Barot?",Arthur A. Wilson,Nirav Shah.,False,0.0,0,10.650902271270752,1174,5,0.0,0.0059299999999999995,0.0059299999999999995
Were Underdog and Monkey Kingdom released in the same year?,no,No.,True,1.0,1,8.182156324386597,1303,4,0.0,0.008546000000000002,0.008546000000000002
What mountain range includes the gully that borders Eagle On The Hill?,Mount Lofty Ranges,Could not find the name of the mountain range that includes Eagle Gully.,False,0.0,0,10.24017882347107,1189,4,0.0,0.006410000000000001,0.006410000000000001
"Who wrote the music for the musical, a revival of which gave Max Meth his second Tony Awards ? ",Richard Rodgers and Lorenz Hart,John Kander and Fred Ebb.,False,0.20000000000000004,0,12.79859709739685,1618,6,0.0,0.010508,0.010508
Robert De Niro starred in Stone with what actress that was the reignig queen of kick-butt?,Milica Bogdanovna Jovovich,Milla Jovovich.,False,0.4,1,11.67211127281189,1861,5,0.0,0.014036000000000002,0.014036000000000002
"Elmhurst, a residential neighborhood in the southernmost part of Oakland, California, contains the Eastmont Town Center which opened in what year on the site of a 1920s-era Chevrolet automobile factory called Oakland Assembly?",1970,Eastmont Town Center opened in phases between 1966 and 1974 on the site of Oakland Assembly.,False,0.0,0,11.567763566970825,2027,5,0.0,0.015556,0.015556
To what political party did the wife of Feroze Gandhi belong ?,Indian National Congress party.,Indian National Congress.,False,0.8571428571428571,1,11.285229444503784,3262,5,0.0,0.031094,0.031094
In what year was Bradley Orr's football playing nephew born?,1993,Unknown.,False,0.0,0,10.305030107498169,914,5,0.0,0.003952,0.003952
"When did the singer of ""Work Hard, Play Harder"" make her debut?",2004,March 2004.,False,0.6666666666666666,1,8.336274147033691,1205,3,0.0,0.0074140000000000005,0.0074140000000000005
"Hershel Greene a fictional character portrayed by Scott Wilson, saves the life of Chandler Riggs's character in an American television series which airs on what? ",AMC,The Walking Dead (TV series).,False,0.0,0,5.846027135848999,897,3,0.0,0.003774,0.003774
AutoTrader.co.za is a site for the company that was once a subsidiary of the company that was founded by whom?,John Madejski,Auto Trader Group.,False,0.0,0,13.310706615447998,1342,5,0.0,0.008444,0.008444
"Which magazine, Infinite Energy or Men's Fitness, was founded by the late Eugene Mallove, and is owned by the non-profit New Energy Foundation?",Infinite Energy,Infinite Energy.,True,1.0,1,11.469841241836548,2332,5,0.0,0.020018,0.020018
Who was married to the woman known as Jackie O until his assassination in 1963?,John F. Kennedy,John F. Kennedy.,True,1.0,1,6.29560923576355,1840,3,0.0,0.015326000000000003,0.015326000000000003
"Who has more scope of profession, T. E. Lawrence or Diana Athill?",Thomas Edward Lawrence,"It is unclear as there is no information found about T. E. Lawrence, but Diana Athill had a successful career in the literary industry.",False,0.08,0,9.607884645462036,1049,4,0.0,0.005086,0.005086
Are Maher Sabry and Joseph L. Mankiewicz both cartoonist?,no,No.,True,1.0,1,8.599517822265625,1355,4,0.0,0.00901,0.00901
"Which star of ""Live Free or Die"" was born on March 20th, 1970?",Michael David Rapaport,Colbert Sturgeon.,False,0.0,0,13.14193868637085,2282,5,0.0,0.019828000000000002,0.019828000000000002
In what year was Genichiro Sata elected Chief Deputy Secretary of the party also known as Jimintō?,2005,1956.,False,0.0,0,13.107750177383423,1982,5,0.0,0.015592000000000002,0.015592000000000002
Weinan and Wenling are both located in what country?,China,China.,True,1.0,1,7.353919506072998,1450,4,0.0,0.00983,0.00983
Who was the wife of Niel Hamilton who also pitched the pilot to a cooking show that inspired Posh Nosh?,Christine Hamilton,Unknown.,False,0.0,0,15.357166528701782,2424,6,0.0,0.020634,0.020634
Murray SawChuck is the resident magic historian on a reality television series filmed in what Nevada city?,Las Vegas,Las Vegas.,True,1.0,1,13.104661703109741,1833,5,0.0,0.015384,0.015384
"According to the 2011 census, what was the population of the town in which John Wilkie was born?","8,523","The population of the town in which John Wilkie was born was 49,460, according to the 2011 census.",False,0.0,0,12.492091417312622,2203,5,0.0,0.017672,0.017672
What is the release date of the album released by Andrew Wood's band just months after his death?,"July 19, 1990",April 1991.,False,0.0,0,12.284907102584839,1709,5,0.0,0.012526,0.012526
Which four kingdoms did the Great Heathen Army invade?,"Northumbria, Mercia, East Anglia and Wessex","Northumbria, East Anglia, Wessex, and Mercia.",False,1.0,1,13.00521731376648,2529,5,0.0,0.021942000000000003,0.021942000000000003
"The desmodromic valve engine, widely used by Ducati, uses cams and levers to close its valves in place of what conventional mechanism?",spring,Spring.,True,1.0,0,6.963866949081421,1053,3,0.0,0.005724,0.005724
"What country did the rogue network masterminded by the Pakistani nuclear physicist and a metallurgical engineer, who founded the uranium enrichment program for Pakistan's atomic bomb project, supply with nuclear components?",Libya,"Iran, North Korea, Libya.",False,0.4,0,8.087507009506226,978,3,0.0,0.004476000000000001,0.004476000000000001
The song Tell Me Why on the album Maya is recorded by what English artist?,M.I.A.,M.I.A.,True,1.0,1,6.013757705688477,1473,3,0.0,0.010794,0.010794
"The 2015 Tour of Oman was the sixth edition of the Tour of Oman cycling stage race, Chris Froome, the defending champion from 2013 and 2014, a British road racing cyclist for which organization?",UCI ProTeam Team Sky,Chris Froome was a British road racing cyclist for an unknown organization.,False,0.0,0,12.391406536102295,1831,4,0.0,0.015938,0.015938
"When did The Pacific, produced by HBO, Playtone, and Dreamworks premier in the United States that feature Joseph Francis Mazzello III, an American actor, director, and screenwriter?","March 14, 2010","Joseph Francis Mazzello III was not part of the cast of The Pacific. The series premiered in the United States on March 14, 2010.",False,0.2608695652173913,0,11.625698804855347,1917,4,0.0,0.017154,0.017154
